Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size (KB),Description,Language,Repo URL
481,as3-mixins,28,1,28,3,2011-04-18T12:37:21Z,2011-09-15T14:58:27Z,1884,Create real mixins using bytecode injection at runtime.,ActionScript,https://github.com/SimonRichardson/as3-mixins
482,YMail-Pineapple,28,5,28,0,2016-10-16T15:37:51Z,2016-10-17T01:48:17Z,166,Tools for MITMing Yahoo! Mail with a Wifi Pineapple Mark V and Flash,ActionScript,https://github.com/JordanMilne/YMail-Pineapple
483,linkupGame,28,35,28,1,2013-01-28T06:52:07Z,2013-01-29T10:58:47Z,776,基于PureMVC实现的连连看小游戏,ActionScript,https://github.com/tylerzhu/linkupGame
484,picmagick,28,9,28,0,2011-12-05T11:33:00Z,2012-05-18T20:15:20Z,1872,A simple Flash (ActionScript) based photo editor ,ActionScript,https://github.com/zefei/picmagick
485,LeUI,28,11,28,0,2014-02-20T14:07:50Z,2015-02-09T03:00:20Z,2938,leui --an as3(actionscript 3.0) ui framework,ActionScript,https://github.com/swellee/LeUI
486,php-websocket-server,28,11,28,1,2011-07-08T16:36:48Z,2012-07-29T16:49:48Z,1407,PHP WebSocket Server for PHP 5.3,ActionScript,https://github.com/GulDmitry/php-websocket-server
487,StarlingFullScreenExtension,28,7,28,5,2013-10-23T03:48:14Z,2015-04-14T04:09:16Z,21115,Starling fullscreen no stretch extension. Makes multi-resolution support a breeze.,ActionScript,https://github.com/Brinkbit/StarlingFullScreenExtension
488,as3icy,28,5,28,1,2008-10-21T20:36:07Z,2010-02-11T09:33:40Z,1125,"A humble attempt to decode MP3 and parse/play Shoutcast, Icecast and Limewire streams with embedded metadata in AS3",ActionScript,https://github.com/claus/as3icy
489,CaltrainTimes,28,7,28,0,2011-09-08T21:43:08Z,2012-09-07T23:26:24Z,1595,Cross platform application for viewing Caltrain train schedule.,ActionScript,https://github.com/renaun/CaltrainTimes
490,agile_uploader,28,12,28,7,2011-08-02T00:47:39Z,2011-12-07T05:41:10Z,735,"Upload files, other form data, and optionally resize any uploaded images on the client side before uploading to save on server bandwidth. Resizing before uploading can also help save a server from processing unnecessarily large image files if further image processing (manipulation or simply having the server save multiple sizes) is done on the server.",ActionScript,https://github.com/tmaiaroto/agile_uploader
491,Starling-Extension-Adobe-Animate,28,10,28,1,2018-03-06T14:39:12Z,2022-10-29T08:10:02Z,1442,An extension for Starling that allows to load and display animations exported from Adobe Animate CC.,ActionScript,https://github.com/Gamua/Starling-Extension-Adobe-Animate
492,vgaplayer,28,10,28,3,2014-02-22T03:49:22Z,2014-07-20T02:57:18Z,842,Open source player for Adobe Flash Media Server streams (RTMP),ActionScript,https://github.com/euske/vgaplayer
493,ztween,28,1,28,8,2010-12-14T16:40:51Z,2013-07-10T15:53:17Z,136,A simple tweening library. Its main feature is not having many features.,ActionScript,https://github.com/zeh/ztween
494,kdp,28,18,28,9,2012-06-13T20:10:56Z,2023-03-31T21:24:46Z,42822,Kaltura's Open Source OSMF based Flash Dynamic Player. KDP3 powers thousands of sites with rich media playback.,ActionScript,https://github.com/kaltura/kdp
495,flex-tlf,28,18,28,0,2012-08-30T07:00:21Z,2024-03-04T23:45:19Z,7426,Mirror of Apache Flex TLF,ActionScript,https://github.com/apache/flex-tlf
496,videoPlayer-ANE,28,12,28,0,2015-04-21T08:22:43Z,2020-08-06T11:13:20Z,30912,video player air native extension supported on Android and iOS lets you play video files in android or iOS players. your videos can be locally availble on your device or they can be online.,ActionScript,https://github.com/myflashlab/videoPlayer-ANE
497,skyui-lib,28,9,28,1,2013-10-29T21:07:35Z,2014-08-20T18:18:45Z,1036,A redistributable UI library for Skyrim. ,ActionScript,https://github.com/schlangster/skyui-lib
498,qrcode-as,28,6,28,1,2008-11-09T20:37:21Z,2011-10-31T05:54:04Z,149,"QR Code reader written in ActionScript 3 which supports webcam on Windows, Mac and Linux by default",ActionScript,https://github.com/yanbe/qrcode-as
499,pixas-editor,28,2,28,1,2013-01-21T11:44:28Z,2018-01-22T05:36:51Z,206,Isometric pixel graphics editor,ActionScript,https://github.com/nosir/pixas-editor
500,godmode-as3,27,7,27,4,2013-01-23T21:49:26Z,2014-05-05T17:59:29Z,364,A behavior tree implementation,ActionScript,https://github.com/tconkling/godmode-as3
501,StarlingCamera,27,6,27,3,2012-07-03T18:33:51Z,2014-09-23T04:03:40Z,240,A camera component that integrates with the Starling Framework (AS3),ActionScript,https://github.com/fogAndWhisky/StarlingCamera
502,MrWARP-clone,27,4,27,0,2012-10-10T17:36:26Z,2013-02-13T16:03:48Z,12008,Multiplatform mini shooter-like game with Adobe AIR,ActionScript,https://github.com/tatsuya-koyama/MrWARP-clone
503,as3-tiled-reader,27,8,27,4,2013-04-21T02:55:31Z,2019-03-23T09:23:04Z,34,An as3 tmx parser created for flash games.,ActionScript,https://github.com/arkeus/as3-tiled-reader
504,potlatch3,27,5,27,29,2020-12-07T15:51:47Z,2024-06-05T18:21:57Z,12683,OpenStreetMap editor for desktop,ActionScript,https://github.com/systemed/potlatch3
505,LipSync,27,3,27,1,2015-12-28T20:50:58Z,2015-12-28T21:37:23Z,373,Lip animation app for 3D face models.,ActionScript,https://github.com/s-soltys/LipSync
506,airhttp,27,4,27,0,2013-03-30T18:11:31Z,2013-04-03T14:22:36Z,128,An easy to integrate HTTP Server for Adobe Air applications.,ActionScript,https://github.com/leopoldodonnell/airhttp
507,AS3-LocaleManager,27,12,27,0,2013-04-04T14:42:25Z,2014-08-18T15:42:05Z,181,Basic localization support for ActionScript apps,ActionScript,https://github.com/rekomat/AS3-LocaleManager
508,SongPickerANE,27,6,27,11,2013-02-02T04:42:57Z,2015-09-11T14:50:02Z,45049,A song picker/player AIR native extension for iOS and Android.,ActionScript,https://github.com/richpixel/SongPickerANE
509,Twitter,27,10,27,0,2009-12-29T14:50:16Z,2009-12-30T16:41:02Z,866,,ActionScript,https://github.com/srohde/Twitter
510,openbooth,27,5,27,0,2011-03-31T17:43:23Z,2011-05-01T16:22:19Z,1690,Open source webcam photo booth,ActionScript,https://github.com/obsesh/openbooth
511,robotlegs-examples-RobotlegsSignalsCafe,27,7,27,0,2010-02-14T19:51:36Z,2010-02-18T00:16:35Z,231,This provides a basic demonstration of how to use AS3-Signals with Robotlegs.,ActionScript,https://github.com/joelhooks/robotlegs-examples-RobotlegsSignalsCafe
512,BirdBase,27,2,27,1,2011-04-10T23:27:09Z,2020-07-31T09:55:50Z,2658,"AS3 Microsite Framework -  Birdbase is stable and we're about to launch a production site with it, so that seems like a good point to go 1.0. But we need to write some docs and guides to really hit that. And maybe some tests.",ActionScript,https://github.com/vishvish/BirdBase
513,starling_lighting_extension,26,9,26,2,2012-05-30T12:02:00Z,2012-06-10T17:26:49Z,159,,ActionScript,https://github.com/zadvorsky/starling_lighting_extension
514,Guide,26,18,26,0,2015-07-21T03:08:44Z,2016-12-08T13:06:05Z,15,数据驱动的新手引导系统,ActionScript,https://github.com/nashnie/Guide
515,Pusher-ActionScript-Library,26,9,26,2,2011-06-08T19:24:09Z,2013-02-21T22:58:27Z,428,"An ActionScript version of the pusher library for binding to events, etc.",ActionScript,https://github.com/smakinson/Pusher-ActionScript-Library
516,GraphMind,26,8,26,4,2009-09-04T16:59:15Z,2012-05-25T08:34:22Z,1087,Mindmap flex tool for Drupal.,ActionScript,https://github.com/itarato/GraphMind
517,videoplayer,26,13,26,0,2008-11-07T14:16:36Z,2013-07-10T11:38:43Z,43352,Legacy Video Player for 23 Visual Platform,ActionScript,https://github.com/23/videoplayer
518,gamebuilderengine,26,15,26,1,2013-02-19T06:17:40Z,2018-05-31T19:59:18Z,88611,GameBuilder Studio Engine,ActionScript,https://github.com/gamebuilderstudio/gamebuilderengine
519,Flx-Invaders,26,14,26,0,2009-11-20T22:07:13Z,2011-04-27T20:42:55Z,215,A very simple flixel game inspired by the Taito classic.,ActionScript,https://github.com/AdamAtomic/Flx-Invaders
520,5b,26,6,26,1,2022-07-04T07:11:07Z,2022-07-04T20:41:20Z,56063,"Flash game I developed in early 2013, first announced in this YouTube video: https://www.youtube.com/watch?v=emDpKog8v6w",ActionScript,https://github.com/carykh/5b
521,NetGrouper,26,2,26,0,2011-10-06T23:57:50Z,2013-02-27T06:02:14Z,112,A wrapper for Actionscript 3.0's NetGroup and RTMFP Multicasting abilities to create quick P2P multiplayer games over local networks or Adobe Cirrus,ActionScript,https://github.com/walpolea/NetGrouper
522,as3,26,19,26,0,2011-01-14T01:50:48Z,2015-04-14T06:49:27Z,2403,zengrong.org编写的一些AS小工具,ActionScript,https://github.com/zrong/as3
523,DConsole,26,8,26,0,2013-10-17T09:13:59Z,2015-03-02T14:08:04Z,608,AS3 debugging console,ActionScript,https://github.com/furusystems/DConsole
524,daedalus-lib,26,7,26,1,2016-01-05T09:47:49Z,2016-01-06T11:48:28Z,608,Dynamic pathfinding in dynamic environment library,ActionScript,https://github.com/totologic/daedalus-lib
525,ActionScript-API-for-AWS-Amazon-Web-Services-,26,5,26,2,2011-01-20T08:53:34Z,2019-11-03T15:32:27Z,2242,,ActionScript,https://github.com/satoshi7/ActionScript-API-for-AWS-Amazon-Web-Services-
526,Starling-UITool,25,17,25,2,2013-04-24T15:11:56Z,2014-01-09T07:04:19Z,1976,StarlingUI导出工具。 需要FlashPro作为编辑器。 导出SWF然后读取数据。,ActionScript,https://github.com/zmLiu/Starling-UITool
527,CrystAlien-Conflict-Flash-Wrapper,25,1,25,4,2017-02-20T16:26:34Z,2022-08-29T16:38:20Z,222,"The Flash wrapper for CrystAlien Conflict, used for loading modifications into the game at run time. Also includes the core CrystAlien Redux Project mods for bugfixes and extra functionality.",ActionScript,https://github.com/leveleditor/CrystAlien-Conflict-Flash-Wrapper
528,tweenman-as3,25,7,25,0,2010-09-16T04:16:27Z,2011-04-11T16:06:37Z,218,TweenMan AS3 tweening library for Flash & Flex,ActionScript,https://github.com/danro/tweenman-as3
529,jQuery-AS3-Webcam,25,14,25,1,2012-01-08T12:23:07Z,2018-09-05T08:56:59Z,166,jQuery wrapper for capturing web camera images written with ActionScript 3,ActionScript,https://github.com/sshilko/jQuery-AS3-Webcam
530,as3_p2plocal,25,6,25,0,2013-08-23T10:38:15Z,2018-05-07T16:33:22Z,337,as3 lib for local p2p connections (serverless rtmfp),ActionScript,https://github.com/palkan/as3_p2plocal
531,WebcamRecorder,25,4,25,0,2011-08-31T15:36:52Z,2012-03-12T15:26:48Z,12365,A chromeless ActionScript 3 Library for video/audio/still image recording from webcams. ,ActionScript,https://github.com/Stupeflix/WebcamRecorder
532,cameraform,25,2,25,0,2009-11-07T20:42:51Z,2009-11-09T04:08:47Z,185,:video_camera: Simple Flash+JS library for webcam capture and submission.,ActionScript,https://github.com/mroth/cameraform
533,MobileTrader,25,12,25,0,2011-07-20T14:14:53Z,2015-07-11T17:25:10Z,1431,,ActionScript,https://github.com/ccoenraets/MobileTrader
534,DropFolders,25,17,25,2,2013-01-23T14:37:51Z,2013-01-23T14:50:45Z,18780,Adobe AIR 2.0+ application to allow HandBrake CLI to monitor watch and destination folders.,ActionScript,https://github.com/josephlabrecque/DropFolders
535,Interface,25,2,25,2,2016-07-04T01:08:25Z,2023-12-15T00:17:43Z,82294,The unofficial Fallout 4 user interface development kit.,ActionScript,https://github.com/F4CF/Interface
536,ReMX,25,6,25,0,2011-06-29T03:02:23Z,2011-06-28T23:35:00Z,1572,2D arcade game framework that uses the AS3 Stage3D API for GPU accelerated graphics rendering,ActionScript,https://github.com/AdamHarte/ReMX
537,Cuke4AS3,25,2,25,0,2011-10-03T11:24:32Z,2016-07-08T20:28:31Z,2773,A BDD Cucumber wire protocol implementation for Flash ActionScript,ActionScript,https://github.com/flashquartermaster/Cuke4AS3
538,fussy,25,3,25,6,2010-03-30T10:42:21Z,2011-08-08T20:37:43Z,153,actionscript reflection query language,ActionScript,https://github.com/sammyt/fussy
539,bbb-air-client,25,43,25,8,2013-11-01T18:27:56Z,2015-05-06T18:48:07Z,9337,,ActionScript,https://github.com/bigbluebutton/bbb-air-client
540,icon-generator,25,2,25,0,2016-08-01T20:58:39Z,2019-05-25T09:48:48Z,435,Generate icons and launch screens for your Adobe AIR projects.,ActionScript,https://github.com/PhantomAppDevelopment/icon-generator
541,Google-Maps-ANE,25,9,25,0,2017-08-22T11:15:42Z,2020-12-31T18:26:32Z,5886,Google Maps Adobe Air Native Extension for iOS 9.0+ and Android 19+.,ActionScript,https://github.com/tuarua/Google-Maps-ANE
542,storyline-sdk,25,21,25,3,2013-10-31T14:59:18Z,2014-10-31T16:42:07Z,480,,ActionScript,https://github.com/articulate/storyline-sdk
543,Adobe-Air-Assistant,25,2,25,0,2018-05-23T09:31:30Z,2024-04-15T06:42:44Z,65142,Descriptor file editor for Adobe Air,ActionScript,https://github.com/SaffronCode/Adobe-Air-Assistant
544,ane-testflight,25,6,25,5,2012-05-02T22:45:44Z,2012-12-03T20:02:08Z,3017,TestFlight ANE,ActionScript,https://github.com/jlopez/ane-testflight
545,as3-virtual-keyboard,25,11,25,1,2013-02-12T10:41:15Z,2015-11-14T20:00:27Z,449,OPEN SOURCE AS3 VIRTUAL KEYBOARD,ActionScript,https://github.com/nidin/as3-virtual-keyboard
546,as3base64,25,8,25,0,2008-11-16T12:26:02Z,2008-11-16T12:56:12Z,885,An ActionScript 3.0 library for encoding/decoding strings and objects to/from Base 64,ActionScript,https://github.com/spjwebster/as3base64
547,wavesurfer.swf,24,12,24,2,2015-02-10T10:37:35Z,2023-01-02T10:53:28Z,2368,Flash fallback for wavesurfer.js,ActionScript,https://github.com/laurentvd/wavesurfer.swf
548,csm,24,5,24,0,2019-11-12T19:46:50Z,2021-07-15T00:56:56Z,910391,"Contains all materials for the paper ""A counterfactual simulation model of causal judgment"".",ActionScript,https://github.com/cicl-stanford/csm
549,pixas,24,6,24,0,2012-07-13T04:37:38Z,2015-03-05T12:07:30Z,2833,ActionScript library for building isometric pixel elements,ActionScript,https://github.com/nosir/pixas
550,robotlegs-demo-StrategyGame,24,6,24,1,2010-11-30T16:02:59Z,2011-01-02T23:49:52Z,24178,A simple strategy game built using TDD in robotlegs,ActionScript,https://github.com/Stray/robotlegs-demo-StrategyGame
551,videojs-osmf,24,12,24,1,2014-04-22T20:29:15Z,2014-10-29T03:47:02Z,6933,An OSMF based playback technology for Video.JS,ActionScript,https://github.com/tomjohnson916/videojs-osmf
552,Inspector,24,3,24,0,2014-02-22T10:08:07Z,2014-03-18T19:29:58Z,4340,The Velocity 9 SWF Inspector,ActionScript,https://github.com/velocity9/Inspector
553,FlashMovieClipConverter,24,14,24,5,2012-12-30T21:18:53Z,2013-10-02T15:33:38Z,168,The github home for ShaneSmit's public movieclip converter for Starling,ActionScript,https://github.com/zenrobin/FlashMovieClipConverter
554,as3viewnavigator,24,3,24,0,2011-02-02T16:17:46Z,2011-03-03T11:13:07Z,1983,This is a simple as3 library giving functionality similar to ViewNavigator that comes with Flex Hero to your pure flash/as3 projects.,ActionScript,https://github.com/pwalczyszyn/as3viewnavigator
555,flextreemap,24,9,24,7,2010-01-19T20:56:47Z,2015-03-23T21:27:41Z,3039,TreeMap data visualization component for Adobe Flex,ActionScript,https://github.com/joshtynjala/flextreemap
556,integration-examples-fp11,24,15,24,0,2012-06-21T17:07:05Z,2012-08-20T23:28:41Z,2573,Actionscript examples demonstrating the use of the Away3D engine for Flash Player 11 in combination with other actionscript libraries,ActionScript,https://github.com/away3d/integration-examples-fp11
557,FlxCollisions,24,9,24,1,2010-02-11T10:13:30Z,2011-04-27T20:42:46Z,413,A simple set of 2d physics + collision demos for flixel v2.0,ActionScript,https://github.com/AdamAtomic/FlxCollisions
558,fastAStar,24,11,24,1,2013-09-17T02:10:12Z,2014-02-07T08:18:36Z,143,超快速4方向A*寻路,ActionScript,https://github.com/boycy815/fastAStar
559,as3-commons-asblocks,24,9,24,3,2011-06-21T10:52:14Z,2013-01-01T11:57:25Z,641,The actionscript3 ast framework antlr implementation,ActionScript,https://github.com/teotigraphix/as3-commons-asblocks
560,flowplayer-ima,24,8,24,0,2012-03-06T15:58:49Z,2014-02-16T15:42:46Z,445,A simple Interactive Media Ads plugin for FP,ActionScript,https://github.com/thatguystone/flowplayer-ima
561,flex-autocomplete,24,24,24,0,2013-07-16T13:49:54Z,2014-05-01T17:09:21Z,426,"Advanced Flex AutoComplete component which supports browsing, selecting and ordering multiple items.",ActionScript,https://github.com/hillelcoren/flex-autocomplete
562,as3gif,24,8,24,0,2010-07-01T14:36:36Z,2010-07-01T14:50:10Z,124,AS3GIF lets you play and encode animated GIF's with ActionScript 3.,ActionScript,https://github.com/audreyt/as3gif
563,starling-preloader,24,11,24,0,2012-09-22T22:27:51Z,2014-12-10T18:41:22Z,154,An example preloader for Starling Framework running in Adobe Flash Player in a web browser,ActionScript,https://github.com/joshtynjala/starling-preloader
564,Tool-library-for-as3,23,12,23,0,2013-02-22T07:32:44Z,2022-01-21T10:27:37Z,52516,a tool library for actionscript3.0,ActionScript,https://github.com/storagecart/Tool-library-for-as3
565,soup,23,1,23,0,2009-01-24T09:05:12Z,2009-03-19T08:15:48Z,8278,"Mixing CouchDB, Sinatra, AIR and RestfulX to create an offline/online ready app with undo/redo capabilities.",ActionScript,https://github.com/dima/soup
566,CellGame--Open-Source-fork-of--CellCraft--,23,4,23,1,2011-05-30T16:43:24Z,2012-01-12T15:50:38Z,99484,A real-time strategy game that incorporates real cellular Biology. Grow your cell and fight off viruses!,ActionScript,https://github.com/larsiusprime/CellGame--Open-Source-fork-of--CellCraft--
567,flex_sdk_maven_install,23,5,23,0,2010-08-30T14:41:29Z,2012-02-18T11:02:59Z,3580,A project showing how to install Adobe Flex SDK's into maven repositories using descriptor files,ActionScript,https://github.com/piercer/flex_sdk_maven_install
568,robotlegs-utilities-LazyMediator,23,6,23,0,2010-02-25T15:13:55Z,2011-04-06T03:14:03Z,433,Robotlegs utility LasyMediator for better performance in games.,ActionScript,https://github.com/evan-liu/robotlegs-utilities-LazyMediator
569,signageplayer-core,23,30,23,2,2014-01-15T18:34:26Z,2014-01-15T18:37:35Z,19840,,ActionScript,https://github.com/born2net/signageplayer-core
570,Multipart.as,23,12,23,0,2012-06-19T12:59:13Z,2017-08-08T16:49:50Z,152,AS3 multipart form data request generator,ActionScript,https://github.com/jimojon/Multipart.as
571,Loneliness,23,3,23,0,2011-05-07T09:09:30Z,2011-05-12T07:40:46Z,4420,"An experimental, minimalistic microgame about loneliness, made for the Korean middle school students I taught for a year.",ActionScript,https://github.com/JordanMagnuson/Loneliness
572,flex-4-tree,23,6,23,0,2011-06-08T05:09:59Z,2013-03-07T14:38:48Z,1920,The missing Spark Tree for Flex 4 (includes mobile support!),ActionScript,https://github.com/wasbridge/flex-4-tree
573,Ultimate-Enum,23,1,23,0,2010-10-02T05:55:43Z,2010-10-14T03:00:34Z,256,The ultimate enum for AS3,ActionScript,https://github.com/nodename/Ultimate-Enum
574,material-design-spinner,23,2,23,0,2017-01-23T14:47:37Z,2017-01-24T18:35:15Z,263,Material design spinner for apps powered by Starling and Feathers,ActionScript,https://github.com/marpies/material-design-spinner
575,robotlegs2-starling-viewmap,23,20,23,4,2012-05-11T13:36:01Z,2013-05-23T12:36:00Z,1460,Robotlegs extension to enable simple mediator mapping to a Starling Stage instance,ActionScript,https://github.com/jamieowen/robotlegs2-starling-viewmap
576,flash-player,23,29,23,0,2019-02-13T07:52:21Z,2019-02-13T08:02:44Z,4063,部标流媒体flash播放器,ActionScript,https://github.com/gnss-pro/flash-player
577,rcs-console,23,129,23,0,2015-07-06T15:17:24Z,2015-07-06T15:32:49Z,36335,RCS Console made the right way.,ActionScript,https://github.com/hackedteam/rcs-console
578,remoteadmin-mobile,23,0,23,10,2011-06-09T22:29:32Z,2012-07-11T18:58:24Z,4024,Mobile app that controls your puppet environment through foreman api,ActionScript,https://github.com/logicminds/remoteadmin-mobile
579,robotlegs-extensions-ViewInterfaceMediatorMap,23,0,23,1,2010-10-09T08:17:32Z,2010-11-23T21:07:43Z,495,A robotlegs context that enables mediators to map to interfaces without mentioning any concrete classes at all,ActionScript,https://github.com/piercer/robotlegs-extensions-ViewInterfaceMediatorMap
580,pomodairo,23,3,23,106,2015-05-21T18:00:48Z,2015-10-28T23:48:28Z,2320,An Adobe Air application for working with the Pomodoro technique. Originally hosted at code.google.com/p/pomodairo,ActionScript,https://github.com/leonardoamx/pomodairo
581,breeze-db,23,2,23,3,2016-12-29T17:01:33Z,2018-07-19T11:13:33Z,262,Library and ORM for SQLite in AIR projects,ActionScript,https://github.com/GetBreeze/breeze-db
582,SalesbuilderMobile,23,9,23,0,2011-07-20T14:06:45Z,2011-07-20T14:12:36Z,339,,ActionScript,https://github.com/ccoenraets/SalesbuilderMobile
583,flight-framework,23,2,23,0,2009-12-15T22:27:41Z,2010-09-11T21:52:09Z,8070,A framework of application solutions for Flash and Flex,ActionScript,https://github.com/flightxd/flight-framework
584,marmelo,23,6,23,0,2020-04-27T22:19:28Z,2021-07-30T10:33:41Z,1871,回路図エディタ marmelo,ActionScript,https://github.com/motchy869/marmelo
585,video-chat,22,13,22,3,2015-03-31T18:47:05Z,2015-03-31T19:15:53Z,9328,Automatically exported from code.google.com/p/video-chat,ActionScript,https://github.com/Yatko/video-chat
586,RelFinder,22,7,22,7,2015-12-05T12:50:54Z,2015-12-05T12:53:25Z,71700,Interactive Relationship Discovery in RDF Data,ActionScript,https://github.com/VisualDataWeb/RelFinder
587,FingersAS3,22,3,22,0,2011-10-31T20:28:11Z,2012-02-25T09:03:23Z,454,"Fingers, a micro AS3 extension. Just type: on(yourObj).click += eventHandler;",ActionScript,https://github.com/FilipZawada/FingersAS3
588,HLSPlayer,22,10,22,0,2016-01-10T10:07:30Z,2016-10-15T04:14:00Z,2196,基于Flash插件的HLS播放器，支持VTT缩略图，SRT字幕等,ActionScript,https://github.com/luo-kai-wen/HLSPlayer
589,CrestronSmartGraphics,22,8,22,8,2014-10-15T14:57:44Z,2016-09-14T09:52:35Z,184081,public repository for Crestron Smart Objects.,ActionScript,https://github.com/kjennis/CrestronSmartGraphics
590,as3-image-library,22,9,22,0,2013-05-02T14:50:25Z,2014-06-18T10:04:59Z,1032,Collection of Actionscript 3 image processing libraries,ActionScript,https://github.com/nidin/as3-image-library
591,robotlegs-extensions-SignalCommandMap,22,23,22,4,2012-01-16T02:53:54Z,2015-06-22T11:46:35Z,10899,Signal command map extension for RobotLegs2,ActionScript,https://github.com/pixels4nickels/robotlegs-extensions-SignalCommandMap
592,FD-Haxe-Up,22,2,22,0,2012-08-14T11:28:40Z,2018-02-25T18:36:54Z,1059,FlashDevelop Haxe projects templates and features,ActionScript,https://github.com/AxGord/FD-Haxe-Up
593,patrollaya,22,6,22,15,2019-04-11T06:32:58Z,2022-12-06T18:11:31Z,4420,navmesh for laya,ActionScript,https://github.com/matrix3d/patrollaya
594,CVE-2018-4878,22,20,22,1,2018-02-09T13:30:46Z,2018-02-09T14:38:27Z,14,,ActionScript,https://github.com/mdsecactivebreach/CVE-2018-4878
595,agalthemean,22,5,22,1,2011-11-07T15:07:53Z,2017-10-05T02:11:13Z,19213,Real time AGAL shader editor based on Minimole.,ActionScript,https://github.com/eternauta1337/agalthemean
596,bumpslide_as3,22,2,22,0,2010-06-13T06:28:44Z,2012-05-02T19:21:33Z,11488,Bumpslide AS3 Library,ActionScript,https://github.com/tkdave/bumpslide_as3
597,Flappybalt,22,9,22,0,2014-02-12T04:07:24Z,2014-02-12T04:15:49Z,126,Canabalt-themed flappy-like for http://itch.io/jam/flappyjam,ActionScript,https://github.com/AdamAtomic/Flappybalt
598,as3-operations,22,2,22,0,2011-01-18T21:51:21Z,2012-01-25T17:39:09Z,8341,Async operation contracts and helpers for ActionScript 3,ActionScript,https://github.com/jeremyruppel/as3-operations
599,fortia,22,1,22,0,2013-02-11T17:54:12Z,2013-11-12T18:09:14Z,382,a minimal 2D actionscript game library,ActionScript,https://github.com/mikesoylu/fortia
600,ANE-AndroidSupport,22,4,22,1,2015-08-31T00:24:03Z,2024-12-05T04:16:36Z,679437,Android Support Library Native Extension,ActionScript,https://github.com/distriqt/ANE-AndroidSupport
601,AS3AStar,22,4,22,1,2011-02-20T17:35:43Z,2011-03-27T15:13:45Z,100,Fast actionscript 3 astar pathfinding algorithm. ,ActionScript,https://github.com/tomnewton/AS3AStar
602,PicEditor,22,15,22,1,2012-12-21T05:42:48Z,2013-02-28T18:15:59Z,24539,"The revolutionary Picnik photo editor with all branding removed, open sourced under the Apache 2.0 license",ActionScript,https://github.com/darrinm/PicEditor
603,social-grid,22,5,22,3,2012-09-12T22:28:29Z,2013-10-17T18:45:40Z,410244,Abstract Grid Visualization for Social Media,ActionScript,https://github.com/Instrument/social-grid
604,Recon-2018-Montreal,22,7,22,0,2018-06-20T18:22:12Z,2018-07-06T22:01:42Z,1597,,ActionScript,https://github.com/ga1ois/Recon-2018-Montreal
605,twitteria,22,4,22,0,2008-09-18T02:18:36Z,2009-04-30T19:50:54Z,918,"A simple twitter client for Adobe AIR, written five ways. Once with no framework, and once with four other Flex Frameworks - Cairngorm, PureMVC, Swiz, and Mate.",ActionScript,https://github.com/thillerson/twitteria
606,evernote-sdk-as3,22,13,22,0,2012-04-15T22:09:01Z,2024-05-13T08:47:15Z,1151,Evernote SDK for ActionScript,ActionScript,https://github.com/Evernote/evernote-sdk-as3
607,as3_openni,22,6,22,0,2010-12-22T07:04:24Z,2011-06-02T18:01:19Z,159,as3 server/client for OpenNI,ActionScript,https://github.com/imekinox/as3_openni
608,as3-cheats,22,2,22,0,2011-06-22T18:55:27Z,2012-11-22T22:33:34Z,1188,Provides an easy way to use cheat codes with ActionScript 3.0.,ActionScript,https://github.com/MattesGroeger/as3-cheats
609,Starling-Video,21,6,21,0,2013-09-07T21:51:21Z,2016-05-10T15:12:31Z,79,DisplayObject for Videos in Starling,ActionScript,https://github.com/shin10/Starling-Video
610,AS3-Flex-Samples,21,8,21,0,2010-02-25T17:33:41Z,2016-09-10T09:51:14Z,10600,Flex 3/4 sample applications to demonstrate usages of the BabelFx (l10nInjection) framework,ActionScript,https://github.com/BabelFx/AS3-Flex-Samples
611,coordy,21,5,21,0,2010-10-17T22:36:14Z,2010-10-17T22:47:40Z,2132,coordy is a Flash layout toolkit that allows you to easily organize items in various layout patterns.,ActionScript,https://github.com/somerandomdude/coordy
612,As3-Bloom,21,6,21,0,2012-01-15T03:08:13Z,2013-02-02T01:56:00Z,6108,Bloom is a light weight user interface framework for developers. Based on wonderful code from Xin Hou,ActionScript,https://github.com/impaler/As3-Bloom
613,pigeon,21,17,21,11,2011-04-26T02:30:29Z,2013-09-18T11:21:27Z,69156,Catch the Pigeon - Social Game,ActionScript,https://github.com/rafaelroballo2/pigeon
614,Falcon,21,4,21,0,2015-02-18T22:20:03Z,2016-02-22T08:01:05Z,32570,Responsive/Flexible UI controls for Feathers-UI,ActionScript,https://github.com/HendrixString/Falcon
615,Advanced_Joystick,21,11,21,0,2013-01-12T01:14:31Z,2015-09-01T14:15:56Z,589,A simple Joystick for the Starling Framework. Great for Mobile Use.,ActionScript,https://github.com/justjoeyuk/Advanced_Joystick
616,chatchat,21,2,21,0,2020-11-27T09:31:54Z,2021-03-12T04:53:00Z,6168,Become a cat! The source code for my little 2012 multiplayer catroom game. Co-created with Hayden Scott-Baron (@docky).,ActionScript,https://github.com/TerryCavanagh/chatchat
617,TextureUtils,21,7,21,0,2013-01-31T22:31:08Z,2013-04-22T19:14:33Z,145,Utilities for creating dynamic TextureAtlas's in Starling,ActionScript,https://github.com/treefortress/TextureUtils
