Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size (KB),Description,Language,Repo URL
499,mashtree,159,25,159,18,2016-05-12T19:34:53Z,2023-10-24T18:18:56Z,52678,:deciduous_tree: Create a tree using Mash distances,Perl,https://github.com/lskatz/mashtree
500,Octopussy,158,28,158,112,2013-11-18T22:36:34Z,2020-10-08T20:38:45Z,10324,Octopussy - Open Source Log Management Solution,Perl,https://github.com/Octopussy-Project/Octopussy
501,Marpa--R2,158,23,158,2,2011-10-22T01:56:42Z,2023-09-11T21:22:33Z,41876,Parse any language you can describe in BNF,Perl,https://github.com/jeffreykegler/Marpa--R2
502,spotify-connect-resources,158,18,158,3,2015-03-07T10:14:20Z,2019-07-21T01:05:40Z,249510,"A repository to hold any data/stuff related to reversing the Spotify Connect protocol. Mostly just data dumps at the moment, but if you have something to add to it, be it an implementation, information or just another data dump, make a PR and I will add it asap.",Perl,https://github.com/librespot-org/spotify-connect-resources
503,sec-tools,158,32,158,0,2015-03-06T01:33:44Z,2017-07-14T05:42:28Z,35,Docker images for infosec tools,Perl,https://github.com/infoslack/sec-tools
504,Corinna,158,19,158,12,2020-03-20T18:32:58Z,2024-07-13T08:08:08Z,408,Corinna - Bring Modern OO to the Core of Perl,Perl,https://github.com/Perl-Apollo/Corinna
505,reolink-camera,158,11,158,2,2020-01-20T15:19:06Z,2024-02-11T09:47:48Z,302,Reolink RLC-410-5MP IP camera reverse engineered technical details,Perl,https://github.com/hn/reolink-camera
506,ParsCit,158,47,158,3,2010-07-25T06:22:19Z,2020-05-06T06:51:59Z,325925,An open-source CRF Reference String Parsing Package,Perl,https://github.com/knmnyn/ParsCit
507,PortableHexo,157,26,157,4,2016-03-20T15:15:26Z,2022-02-12T09:20:01Z,94633,A Portable version of Hexo,Perl,https://github.com/BitMOE/PortableHexo
508,py-rouge,157,25,157,7,2018-08-23T15:10:37Z,2019-07-10T15:01:43Z,1202,"Full Python implementation of the ROUGE metric, producing same results as in the official perl implementation.",Perl,https://github.com/Diego999/py-rouge
509,os-autoinst,157,206,157,22,2011-12-22T16:07:47Z,2025-03-27T16:06:15Z,35671,OS-level test automation,Perl,https://github.com/os-autoinst/os-autoinst
510,munin-mysql,156,47,156,18,2009-02-16T15:46:55Z,2018-05-23T08:33:41Z,295,Improved MySQL Graphs for Munin,Perl,https://github.com/kjellm/munin-mysql
511,perl5i,156,42,156,120,2009-04-23T03:50:22Z,2018-06-05T22:23:30Z,1476,A single module to fix as much of Perl 5 as possible in one go,Perl,https://github.com/evalEmpire/perl5i
512,Waldo,155,11,155,4,2011-05-26T18:23:32Z,2011-06-28T21:04:32Z,5467,"A generic port of TextMate's Find-In-Project, with associated MacVim plugin",Perl,https://github.com/jtaby/Waldo
513,colorgcc,154,45,154,13,2009-11-23T01:01:55Z,2018-11-13T14:14:24Z,27,colorgcc is a perl script to colorize gcc output. I'm collecting random patches and changes,Perl,https://github.com/colorgcc/colorgcc
514,bmo,154,185,154,14,2014-03-12T01:03:55Z,2025-03-27T21:32:39Z,66155,bugzilla.mozilla.org source - report issues here: https://bugzilla.mozilla.org/enter_bug.cgi?product=bugzilla.mozilla.org,Perl,https://github.com/mozilla-bteam/bmo
515,Gitalist,154,35,154,3,2009-08-25T09:11:53Z,2014-06-27T19:56:16Z,2312,A modern git web viewer,Perl,https://github.com/broquaint/Gitalist
516,frozen-bubble,153,34,153,33,2009-09-02T11:36:45Z,2024-07-05T12:12:20Z,57474,Making frozen bubble cross platform,Perl,https://github.com/kthakore/frozen-bubble
517,check_nwc_health,151,87,151,124,2010-10-19T17:16:52Z,2025-03-12T21:47:31Z,10306,"nwc = network component. This plugin checks lots of aspects of routers, switches, wlan controllers, firewalls,.....",Perl,https://github.com/lausser/check_nwc_health
518,mytop,151,39,151,18,2009-03-21T03:07:45Z,2024-03-07T22:18:55Z,29,"a ""top"" clone for MySQL",Perl,https://github.com/jzawodn/mytop
519,irssi-scripts,151,24,151,19,2010-01-07T17:52:16Z,2021-07-17T17:20:37Z,1667,Repo to store some personal irssi scripts,Perl,https://github.com/shabble/irssi-scripts
520,webwork2,150,166,150,117,2011-12-28T19:22:20Z,2025-03-25T19:16:44Z,89667,Course management front end for WeBWorK,Perl,https://github.com/openwebwork/webwork2
521,dropbox-api-command,150,14,150,12,2011-02-23T05:54:45Z,2019-11-20T03:48:50Z,115,command line interface to access Dropbox API,Perl,https://github.com/s-aska/dropbox-api-command
522,GeoTag,150,15,150,8,2011-05-12T20:02:26Z,2025-03-27T02:45:10Z,260919,Image geo location editing for macOS Ventura (13) and later.  Instructions and a .dmg of the current version are on the application home page.,Perl,https://github.com/marchyman/GeoTag
523,pause,150,59,150,109,2009-03-14T10:50:29Z,2024-11-04T08:01:43Z,4157,Perl authors upload server,Perl,https://github.com/andk/pause
524,Template2,149,97,149,92,2011-12-20T07:24:57Z,2024-12-07T19:03:05Z,10693,Perl Template Toolkit v2,Perl,https://github.com/abw/Template2
525,cloudforecast,149,22,149,5,2010-05-18T04:01:18Z,2021-03-29T00:16:04Z,597,the server metrics gathering,Perl,https://github.com/kazeburo/cloudforecast
526,gmetric,148,49,148,6,2010-08-10T22:47:29Z,2018-10-18T01:57:24Z,194,Repository of user-contributed gmetric scripts,Perl,https://github.com/ganglia/gmetric
527,smokeping-3.x,148,20,148,1,2013-08-26T09:29:59Z,2016-12-14T13:51:42Z,381,"reengineered SmokePing, using Extopus as its frontend",Perl,https://github.com/oetiker/smokeping-3.x
528,cocos2d-x-3rd-party-libs-src,148,174,148,27,2014-04-03T21:59:03Z,2021-01-12T17:54:49Z,516,Dependencies of cocos2d-x.,Perl,https://github.com/cocos2d/cocos2d-x-3rd-party-libs-src
529,kiwi-legacy,148,76,148,0,2011-07-13T08:30:10Z,2022-10-04T17:29:53Z,470218,KIWI - Appliance Builder (legacy please read deprecation notice),Perl,https://github.com/OSInside/kiwi-legacy
530,DBIx-Class,148,150,148,61,2010-10-08T21:14:38Z,2025-01-16T13:17:18Z,22008,GitHub side of the DBIx::Class ( DBIC ) repository,Perl,https://github.com/Perl5/DBIx-Class
531,asciidoc-cheatsheet,148,57,148,1,2015-04-22T17:06:41Z,2018-11-16T15:57:40Z,63,Asciidoc cheatsheet for GitHub,Perl,https://github.com/powerman/asciidoc-cheatsheet
532,newsroom,147,25,147,0,2018-04-27T14:24:50Z,2023-08-08T16:53:11Z,597,Tools for downloading and analyzing summaries and evaluating summarization systems. https://summari.es/,Perl,https://github.com/lil-lab/newsroom
533,irclogger,147,15,147,6,2008-07-19T20:53:42Z,2012-01-12T19:43:57Z,1139,Sinatra based irclogger.com,Perl,https://github.com/cschneid/irclogger
534,travelynx,146,21,146,70,2018-09-03T16:13:07Z,2025-03-28T05:40:10Z,4881,Traewelling-inspired journey logger with realtime data,Perl,https://github.com/derf/travelynx
535,smarter-encryption,146,31,146,14,2019-09-27T19:10:56Z,2021-03-17T14:55:47Z,62,,Perl,https://github.com/duckduckgo/smarter-encryption
536,FreeRDP-Manuals,146,992,146,15,2013-02-17T21:24:56Z,2024-01-22T17:57:41Z,13482,FreeRDP Manuals,Perl,https://github.com/awakecoding/FreeRDP-Manuals
537,zlb,145,31,145,40,2016-07-05T07:38:05Z,2025-01-02T12:52:31Z,8860,ZEVENET is now RELIANOID,Perl,https://github.com/zevenet/zlb
538,flac2mp3,145,29,145,20,2013-01-10T01:13:34Z,2021-01-28T15:57:54Z,430,flac2mp3 is a tool to convert audio files from flac to mp3 format including the copying of tags.,Perl,https://github.com/robinbowes/flac2mp3
539,mirdeep2,145,49,145,3,2017-04-13T10:34:09Z,2024-08-27T09:41:50Z,7798,Discovering known and novel miRNAs from small RNA sequencing data,Perl,https://github.com/rajewsky-lab/mirdeep2
540,irssi-smartfilter,145,8,145,5,2014-01-02T13:28:10Z,2016-07-17T13:28:52Z,28,Irssi smart filter to selectively hide JOIN/QUIT in busy channels,Perl,https://github.com/lifeforms/irssi-smartfilter
541,incubator-pagespeed-cpanel,144,50,144,40,2013-03-13T23:21:01Z,2023-04-21T14:56:23Z,43,mod_pagespeed module for CPanel WHM,Perl,https://github.com/apache/incubator-pagespeed-cpanel
542,VEP_plugins,144,120,144,7,2011-11-21T14:28:38Z,2025-03-17T17:01:01Z,2896,Plugins for the Ensembl Variant Effect Predictor (VEP),Perl,https://github.com/Ensembl/VEP_plugins
543,nagios-plugin-check_raid,144,86,144,40,2012-05-25T17:36:18Z,2024-06-27T13:48:01Z,1752,Nagios/Icinga/Sensu plugin to check current server's RAID status ⛺,Perl,https://github.com/glensc/nagios-plugin-check_raid
544,ensembl-rest,143,63,143,5,2013-12-13T00:40:15Z,2025-01-28T23:04:28Z,20014,Language agnostic RESTful data access to Ensembl data over HTTP,Perl,https://github.com/Ensembl/ensembl-rest
545,ngx_mongo,143,31,143,3,2012-01-10T21:39:19Z,2018-01-27T17:48:57Z,41,Non-blocking upstream module for Nginx to connect to MongoDB,Perl,https://github.com/vision5/ngx_mongo
546,Colormake,142,25,142,10,2012-02-18T16:29:50Z,2017-02-21T20:32:58Z,27,A simple wrapper around make to colorize the output.,Perl,https://github.com/pagekite/Colormake
547,biopieces,142,23,142,5,2015-10-01T08:15:31Z,2018-08-02T15:11:27Z,757,Biopieces is a bioinformatic framework of tools easily used and easily created.,Perl,https://github.com/maasha/biopieces
548,cperl,142,17,142,119,2015-09-03T14:41:33Z,2022-07-29T14:48:54Z,332515,"A perl5 with classes, types, compilable, company friendly, security",Perl,https://github.com/perl11/cperl
549,pentest-tools,141,58,141,1,2015-04-03T19:17:29Z,2018-05-14T07:59:21Z,286,Penetration testing scripts,Perl,https://github.com/reider-roque/pentest-tools
550,RNAseqDB,141,41,141,7,2016-03-22T14:20:49Z,2018-05-14T16:26:28Z,1422118,,Perl,https://github.com/mskcc/RNAseqDB
551,es-utils,141,27,141,1,2012-07-17T18:42:29Z,2025-01-11T06:06:41Z,1909,ElasticSearch Utilities,Perl,https://github.com/reyjrar/es-utils
552,unreal-directory,141,22,141,0,2016-06-07T18:56:38Z,2021-08-07T03:57:59Z,73,Directory of useful Unreal Engine 4 resources,Perl,https://github.com/cindustries/unreal-directory
553,chef_cookbooks_deprecated,140,28,140,0,2011-06-29T13:51:13Z,2012-12-21T18:00:07Z,479,"Opinionated chef recipes for Ubuntu/Debian. Manage nginx, unicorn, UNIX user accounts, postgresql, and more!",Perl,https://github.com/jsierles/chef_cookbooks_deprecated
554,cowfiles,140,32,140,1,2013-01-09T02:59:46Z,2023-07-06T18:56:51Z,57,ASCII cowfiles for cowsay,Perl,https://github.com/bkendzior/cowfiles
555,ecosystem,140,151,140,26,2010-08-27T18:45:09Z,2025-03-27T08:39:08Z,1682,Raku ecosystem – modules and more,Perl,https://github.com/Raku/ecosystem
556,test-more,140,94,140,91,2009-01-30T03:56:26Z,2025-01-28T17:53:09Z,12341,"Test2, Test::More, Test::Simple and Test::Builder Perl modules for writing tests",Perl,https://github.com/Test-More/test-more
557,GALBA,140,5,140,11,2022-10-27T08:27:49Z,2025-01-27T20:11:51Z,10508,GALBA is a pipeline for fully automated prediction of protein coding gene structures with AUGUSTUS in novel eukaryotic genomes for the scenario where high quality proteins from one or several closely related species are available.,Perl,https://github.com/Gaius-Augustus/GALBA
558,gitbuilder,140,40,140,2,2008-08-22T21:38:45Z,2021-06-01T16:34:23Z,159,"Auto-builds and tests all the branches of your git projects, showing pass/fail results on a web page/RSS feed.  Isolates failures to the first commit that caused the problem.",Perl,https://github.com/apenwarr/gitbuilder
559,finance-quote,139,113,139,4,2008-09-16T10:46:18Z,2025-03-27T23:43:22Z,2534,Finance::Quote module for Perl,Perl,https://github.com/finance-quote/finance-quote
560,learning_vcf_file,139,40,139,0,2015-06-05T06:54:35Z,2024-03-25T23:27:28Z,44639,Learning the Variant Call Format,Perl,https://github.com/davetang/learning_vcf_file
561,Uniscan,139,66,139,5,2011-11-24T19:47:29Z,2021-09-03T12:12:34Z,322,Uniscan web vulnerability scanner,Perl,https://github.com/poerschke/Uniscan
562,MojoExample,139,28,139,3,2012-02-07T19:28:07Z,2014-08-02T19:25:00Z,1068,"Mojolicious example with DBIx::Class schema load, deploy, fixtures, and tests.",Perl,https://github.com/tempire/MojoExample
563,nullarbor,139,38,139,65,2015-01-08T00:13:42Z,2024-03-19T08:35:28Z,11880,":floppy_disk: :page_with_curl: ""Reads to report"" for public health and clinical microbiology",Perl,https://github.com/tseemann/nullarbor
564,p5-mop-redux,139,36,139,34,2013-06-26T13:24:46Z,2018-02-01T19:32:50Z,1823,A(nother) MOP for Perl 5,Perl,https://github.com/stevan/p5-mop-redux
565,theos-ref,138,20,138,1,2013-02-28T23:15:52Z,2018-09-06T13:57:47Z,283,Theos Docs! (because there never was a chapter 2),Perl,https://github.com/theiostream/theos-ref
566,qpsmtpd,138,74,138,14,2009-02-08T23:05:59Z,2025-01-17T01:23:44Z,3536,qpsmtpd is a flexible smtpd daemon written in Perl,Perl,https://github.com/smtpd/qpsmtpd
567,ReconCobra---Complete-Automated-Pentest-Framework-For-Information-Gathering,137,37,137,6,2019-12-24T17:02:56Z,2020-05-12T17:08:55Z,318,"ReconCobra Reconcobra is Foot printing software for Ultimate Information Gathering Kali, Parrot OS, Black Arch, Termux, Android Led TV  Interface Software have 82 Options with full automation with powerful information gathering capability  Brief Introduction ReconCobra is useful in Banks, Private Organisations and Ethical hacker personnel for legal auditing. It serves as a defense method to find as much as information possible for gaining unauthorised access and intrusion. With the emergence of more advanced technology, cybercriminals have also found more ways to get into the system of many organizations. ReconCobra software can audit, firewall behaviour, if it is leaking backend machines/server and replying pings, it can find internal and external networks where many software’s like erp, mail firewalls are installed, exposing servers so it do Footprinting, Scanning & Enumeration as much as possible of target, to discover and collect most possible informations like username, web technologies, files, endpoint, api and much more.",Perl,https://github.com/nerodtm/ReconCobra---Complete-Automated-Pentest-Framework-For-Information-Gathering
568,cowsay,137,20,137,22,2016-08-01T04:57:02Z,2024-12-03T13:19:29Z,343,apjanke's fork of the classic cowsay project,Perl,https://github.com/cowsay-org/cowsay
569,Carmel,137,17,137,30,2015-01-14T04:05:23Z,2024-04-05T23:14:13Z,2658,CPAN Artifact Repository Manager,Perl,https://github.com/miyagawa/Carmel
570,perl-scripts,137,35,137,0,2014-04-04T13:59:52Z,2025-03-25T17:04:56Z,3811,A nice collection of day-to-day Perl scripts.,Perl,https://github.com/trizen/perl-scripts
571,pytorch-kaldi-neural-speaker-embeddings,136,34,136,5,2019-11-08T05:23:07Z,2020-01-27T22:29:25Z,9806,A light weight neural speaker embeddings extraction based on Kaldi and PyTorch.,Perl,https://github.com/jefflai108/pytorch-kaldi-neural-speaker-embeddings
572,usermin,136,48,136,27,2009-07-08T00:18:10Z,2025-03-22T16:51:21Z,4531,Usermin source code,Perl,https://github.com/webmin/usermin
573,obs-build,136,192,136,164,2011-10-19T13:30:10Z,2025-03-28T11:39:43Z,6277,"OBS build script, can be used with OBS or stand alone",Perl,https://github.com/openSUSE/obs-build
574,hsphfpd-prototype,136,16,136,3,2019-12-01T17:38:16Z,2022-11-29T18:35:51Z,354,Prototype of Bluetooth HSP/HFP daemon,Perl,https://github.com/pali/hsphfpd-prototype
575,pytorch-pcnn,136,40,136,3,2018-10-14T13:27:04Z,2019-03-23T12:05:58Z,12727,supervised relation extraction for PCNN (Zeng 2014) in pytorch 关系抽取,Perl,https://github.com/ShomyLiu/pytorch-pcnn
576,Tools,135,30,135,1,2014-10-22T22:56:34Z,2024-02-29T21:08:02Z,9222,"Tools from WFA 4/e, timeline tools, etc.",Perl,https://github.com/keydet89/Tools
577,irssi-docs,135,6,135,8,2011-01-06T14:40:56Z,2015-01-14T16:14:44Z,12189,In-depth documentation of the Irssi IRC Client,Perl,https://github.com/shabble/irssi-docs
578,terra-mystica,134,36,134,17,2013-03-05T19:33:42Z,2021-08-03T18:32:45Z,1355,Online Terra Mystica,Perl,https://github.com/jsnell/terra-mystica
579,Spotty-Plugin,134,25,134,50,2019-04-04T05:19:20Z,2025-01-03T21:33:58Z,203943,A Spotify plugin for the Lyrion Music Server (fka. Logitech Media Server) and Squeezebox compatible players,Perl,https://github.com/michaelherger/Spotty-Plugin
580,LibLime-Koha,133,55,133,4,2011-04-25T21:56:45Z,2016-05-24T16:28:36Z,134318,"LibLime Koha is the most mature of the open source ILS applications. Based on the ground-breaking 3.0 platform (derived from the original Koha offering of 1999), LibLime Koha is a completely web-based open source ILS, with library staff, systems librarians, and library users all accessing LibLime Koha through a web browser. Relying on the MySQL relational database, all LibLime Koha data is readily accessible.",Perl,https://github.com/liblime/LibLime-Koha
581,iso-country-flags-svg-collection,133,89,133,9,2014-06-03T02:59:38Z,2018-01-26T23:18:32Z,10648,,Perl,https://github.com/joielechong/iso-country-flags-svg-collection
582,any2fasta,133,17,133,13,2018-10-09T06:11:04Z,2022-07-17T14:04:17Z,6544,Convert various sequence formats to FASTA,Perl,https://github.com/tseemann/any2fasta
583,nginx_syslog_patch,133,35,133,5,2010-09-06T06:05:52Z,2014-05-02T12:27:04Z,346,add the full syslog feature to Nginx,Perl,https://github.com/yaoweibin/nginx_syslog_patch
584,twirssi,133,26,133,16,2009-01-08T20:12:46Z,2019-06-30T15:13:17Z,376,An irssi script allowing the use of Twitter from within the IRC client.,Perl,https://github.com/zigdon/twirssi
585,freeradius-oauth2-perl,133,39,133,12,2015-01-26T22:31:42Z,2025-01-23T12:46:57Z,216,FreeRADIUS OAuth2 (OpenID Connect) using rlm_perl,Perl,https://github.com/jimdigriz/freeradius-oauth2-perl
586,try-pollen,132,12,132,0,2015-09-03T03:01:33Z,2023-08-20T17:03:55Z,4564,📔🌼 An example website/book created with Pollen.,Perl,https://github.com/otherjoel/try-pollen
587,rtir,132,25,132,1,2009-07-07T21:52:45Z,2024-12-13T19:29:10Z,8843,,Perl,https://github.com/bestpractical/rtir
588,torch,132,10,132,0,2015-08-25T01:24:35Z,2017-11-20T03:14:38Z,151,Generate CPU FlameGraphs based on DWARF Debug Info,Perl,https://github.com/mrhooray/torch
589,kateb,132,5,132,5,2020-03-12T09:31:11Z,2023-08-02T23:43:45Z,161,Install and update free Farsi fonts,Perl,https://github.com/kiamazi/kateb
590,clike,131,8,131,2,2014-09-07T15:42:36Z,2021-04-28T19:53:05Z,542,A simple C-like language compiler with an extensible syntax and typed macros support,Perl,https://github.com/combinatorylogic/clike
591,collectd-graphite,131,14,131,7,2011-04-14T17:42:26Z,2012-09-24T20:35:48Z,174,collectd plugin for sending data to graphite,Perl,https://github.com/joemiller/collectd-graphite
592,zabbix-notify,131,35,131,15,2016-04-04T14:36:17Z,2020-12-08T07:03:30Z,96,Notify alarms from Zabbix to Slack Hipchat and PagerDuty,Perl,https://github.com/v-zhuravlev/zabbix-notify
593,po4a,131,66,131,47,2015-06-29T05:18:13Z,2025-03-10T14:03:42Z,49096,Maintain the translations of your documentation with ease  (PO for anything),Perl,https://github.com/mquinson/po4a
594,dfwfw,130,21,130,3,2015-11-26T20:30:04Z,2019-01-13T09:11:57Z,110,Docker Firewall Framework,Perl,https://github.com/irsl/dfwfw
595,p5-mop-original,130,17,130,0,2011-07-03T17:26:18Z,2013-07-01T15:02:56Z,13032,A MOP for Perl 5,Perl,https://github.com/stevan/p5-mop-original
596,unbound-block-hosts,130,27,130,2,2011-11-09T11:40:44Z,2018-05-16T13:43:27Z,190,a script to convert Dan Pollock's ad blocking hosts file into Unbound local-data.,Perl,https://github.com/gbxyz/unbound-block-hosts
597,git-util,130,7,130,4,2011-08-10T17:03:36Z,2024-05-10T15:51:05Z,122,Miscellaneous git scripts and utilities,Perl,https://github.com/mjdominus/git-util
598,dotfiles,130,21,130,1,2010-12-16T08:06:47Z,2019-05-15T13:16:23Z,687,My command line life.,Perl,https://github.com/sorin-ionescu/dotfiles
599,lua-resty-consul,130,37,130,1,2014-07-01T17:45:25Z,2021-08-18T22:37:45Z,56,Library to interface with the consul HTTP API from ngx_lua,Perl,https://github.com/hamishforbes/lua-resty-consul
600,langs-performance,129,33,129,0,2016-02-04T19:30:25Z,2021-05-18T18:25:45Z,115,C++ vs. Python vs. Perl vs. PHP vs. Java vs. NodeJS vs. Go vs. Ruby vs. Rust vs. Swift vs. D performance benchmark,Perl,https://github.com/famzah/langs-performance
601,rename,128,11,128,3,2010-03-15T15:44:36Z,2020-08-02T18:33:51Z,37,Rename multiple files,Perl,https://github.com/ap/rename
602,CityGenerator,128,26,128,42,2012-02-18T01:21:22Z,2017-05-08T18:04:50Z,4044,CityGenerator is a tool for generating a setting for Fantasy Roleplaying games.,Perl,https://github.com/CityGenerator/CityGenerator
603,mysqldiff,128,54,128,17,2009-07-13T11:25:39Z,2024-04-18T07:32:01Z,210,tool and CPAN suite backend for comparing MySQL database schemas,Perl,https://github.com/aspiers/mysqldiff
604,node-ldapauth,127,142,127,21,2011-12-13T23:02:15Z,2020-09-24T23:39:37Z,57,**UNMAINTAINED.** Simple node.js module to authenticate against an LDAP server,Perl,https://github.com/trentm/node-ldapauth
605,DAVOSET,127,78,127,1,2014-10-27T12:40:02Z,2018-12-19T21:26:08Z,92,DDoS attacks via other sites execution tool (DAVOSET) - it is command line tool for conducting DDoS attacks on the sites via Abuse of Functionality and XML External Entities vulnerabilities at other sites.,Perl,https://github.com/MustLive/DAVOSET
606,Autobench,127,24,127,5,2012-03-31T17:25:17Z,2017-02-08T09:04:09Z,233,,Perl,https://github.com/menavaur/Autobench
607,verilog-perl,127,35,127,7,2020-03-03T02:29:02Z,2024-01-23T02:50:52Z,1883,"Verilog parser, preprocessor, and related tools for the Verilog-Perl package",Perl,https://github.com/veripool/verilog-perl
608,mojomojo,127,48,127,51,2008-07-25T10:17:07Z,2022-01-18T13:13:07Z,9377,A Catalyst & DBIx::Class powered Wiki. ,Perl,https://github.com/mojomojo/mojomojo
609,squidanalyzer,126,38,126,3,2012-04-06T08:45:59Z,2025-01-02T13:21:00Z,1496,"Squid Analyzer parses Squid proxy access log and reports general statistics about hits, bytes, users, networks, top URLs, and top second level domains. Statistic reports are oriented toward user and bandwidth control.",Perl,https://github.com/darold/squidanalyzer
610,link-checker,126,39,126,26,2015-06-23T15:04:57Z,2024-10-04T14:55:02Z,489,Check links and anchors in Web pages or full Web sites.,Perl,https://github.com/w3c/link-checker
611,lua-resty-shell,126,19,126,7,2019-01-31T06:33:36Z,2024-08-17T12:26:15Z,28,Lua module for nonblocking system shell command executions,Perl,https://github.com/openresty/lua-resty-shell
612,authentication_milter,126,20,126,24,2015-07-24T01:33:00Z,2024-12-03T04:55:41Z,2221,Email Authentication by SPF/DKIM/DMARC etc.,Perl,https://github.com/fastmail/authentication_milter
613,catt,126,16,126,5,2013-08-12T13:10:03Z,2017-12-25T11:08:37Z,1041,Certification Authority Trust Tracker,Perl,https://github.com/kirei/catt
614,git-store-meta,125,21,125,14,2015-04-19T03:54:32Z,2024-06-25T12:41:58Z,206,Simple file metadata storing and applying for git.,Perl,https://github.com/danny0838/git-store-meta
615,font-awesome-balsamiq,125,15,125,1,2013-10-11T10:28:41Z,2015-11-13T08:40:18Z,4622,"Font Awesome icons as .png, ready for use with Balsamiq",Perl,https://github.com/dennispaagman/font-awesome-balsamiq
616,Mega-Bot,125,61,125,0,2019-01-05T12:52:28Z,2020-07-04T21:00:51Z,15818,[NEW] : Mega Bot ☣ Scanner & Auto Exploiter,Perl,https://github.com/Aron-Tn/Mega-Bot
617,dfm,124,18,124,15,2012-09-09T20:41:43Z,2018-11-21T14:53:26Z,156,dotfiles manager,Perl,https://github.com/justone/dfm
618,altsql-shell,124,19,124,26,2012-04-30T23:42:09Z,2017-05-24T19:59:42Z,5412,"An easily extensible DBI shell, perfect for a drop-in replacement to mysql-client",Perl,https://github.com/ewaters/altsql-shell
619,check_vmware_esx,124,66,124,16,2013-08-07T14:02:22Z,2023-07-12T08:43:35Z,1205,chech_vmware_esx  Fork of check_vmware_api.pl,Perl,https://github.com/BaldMansMojo/check_vmware_esx
620,Cloudflare-Tools,123,38,123,6,2010-06-25T01:28:24Z,2023-03-10T00:39:09Z,349,Tools which enable you to get the full benefit of using the Cloudflare service.,Perl,https://github.com/cloudflarearchive/Cloudflare-Tools
621,mbtget,123,47,123,1,2013-03-10T08:58:32Z,2024-04-26T11:23:24Z,23,A simple Modbus/TCP client write in pure Perl.,Perl,https://github.com/sourceperl/mbtget
622,librenms-agent,123,187,123,43,2015-05-18T09:28:15Z,2025-03-20T05:22:18Z,823,LibreNMS Agent & Scripts,Perl,https://github.com/librenms/librenms-agent
623,ssh-chain,123,7,123,0,2011-03-17T01:14:41Z,2020-03-15T10:55:29Z,12,,Perl,https://github.com/ryancdotorg/ssh-chain
624,vpn-arsenal,122,42,122,0,2017-06-17T20:33:40Z,2017-06-18T09:48:26Z,382,VPN pentest tools and scripts,Perl,https://github.com/0x90/vpn-arsenal
625,remedie,122,13,122,115,2009-01-07T07:35:52Z,2016-10-04T14:36:04Z,3526,perl based pluggable media center application,Perl,https://github.com/miyagawa/remedie
626,dragonflye,122,11,122,8,2021-07-20T15:25:57Z,2025-01-22T18:09:22Z,246,:dragon: :fly: Assemble bacterial isolate genomes from Nanopore reads,Perl,https://github.com/rpetit3/dragonflye
627,elm-upgrade,122,15,122,24,2016-11-01T06:17:08Z,2022-12-07T23:29:12Z,275,Upgrade Elm projects,Perl,https://github.com/avh4/elm-upgrade
628,xkcd-Bucket,121,30,121,46,2009-05-21T22:31:24Z,2024-07-09T23:48:13Z,961,Bucket is the channel bot for #xkcd,Perl,https://github.com/zigdon/xkcd-Bucket
629,df-structures,121,81,121,50,2012-01-01T02:30:34Z,2025-03-17T22:56:51Z,39513,Dwarf Fortress data structure descriptions,Perl,https://github.com/DFHack/df-structures
630,p5-Text-Xslate,121,47,121,31,2010-04-16T03:50:54Z,2021-11-01T10:41:53Z,6705,Scalable template engine for Perl5,Perl,https://github.com/xslate/p5-Text-Xslate
631,language-evaluation,120,17,120,3,2019-01-03T03:15:50Z,2021-03-25T11:27:18Z,35532,:clipboard: Collection of evaluation code for natural language generation.,Perl,https://github.com/bckim92/language-evaluation
632,form-input-nginx-module,120,35,120,2,2010-04-14T10:50:36Z,2017-10-27T20:55:33Z,181,"This is a nginx module that reads HTTP POST and PUT request body encoded     in ""application/x-www-form-urlencoded"", and parse the arguments in     request body into nginx variables.",Perl,https://github.com/calio/form-input-nginx-module
633,github-taiwan,120,123,120,2,2010-10-08T19:33:40Z,2022-01-09T23:57:26Z,221,Taiwan Developers on Github,Perl,https://github.com/c9s/github-taiwan
634,blade-shadow-beta,119,21,119,8,2018-07-10T11:35:24Z,2021-11-10T17:27:57Z,122759,Various documentation and tools for Shadow on Linux maintained by community,Perl,https://github.com/NicolasGuilloux/blade-shadow-beta
635,simple-google-tts,119,32,119,3,2014-08-23T17:06:44Z,2016-11-06T16:46:16Z,35,Use Google text-to-speech on your Linux desktop,Perl,https://github.com/glutanimate/simple-google-tts
636,vroom-pm,119,25,119,12,2009-02-27T07:12:49Z,2023-07-09T12:57:14Z,124,Vim Based Slideshow Presentations,Perl,https://github.com/ingydotnet/vroom-pm
637,scRNASeqPipeline,118,61,118,1,2016-07-07T13:16:25Z,2018-08-17T08:40:55Z,164,,Perl,https://github.com/tallulandrews/scRNASeqPipeline
638,get_iplayer,118,15,118,1,2010-03-10T20:00:34Z,2010-05-21T15:05:32Z,608,A utility for grabbing tv and radio from BBC iPlayer. Phil Lewis has stopped developed it so I've forked it.,Perl,https://github.com/jjl/get_iplayer
639,moedict-data-csld,118,26,118,3,2013-10-16T10:07:37Z,2023-11-08T11:30:24Z,220111,中華大辭典,Perl,https://github.com/g0v/moedict-data-csld
