Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size (KB),Description,Language,Repo URL
495,lsp-status.nvim,642,41,642,23,2020-05-18T22:02:38Z,2022-08-31T15:25:20Z,315,"Utility functions for getting diagnostic status and progress messages from LSP servers, for use in the Neovim statusline",Lua,https://github.com/nvim-lua/lsp-status.nvim
496,Moses,637,104,637,5,2012-07-24T08:42:19Z,2019-12-18T02:39:18Z,1442,Utility library for functional programming  in Lua,Lua,https://github.com/Yonaba/Moses
497,rime-shuangpin-fuzhuma,634,48,634,17,2024-01-25T11:28:38Z,2025-02-04T03:41:06Z,805265,墨奇音形，打造最强双拼辅助码rime输入方案，让天下双拼用户人人用得上辅助码。基于雾凇-白霜词库，支持小鹤双拼、自然码双拼、搜狗双拼、微软双拼等多种双拼，辅助码支持墨奇码（原创拆分开源支持4万字）、自然码部首辅、小鹤音形（鹤形辅）等，支持双拼和辅助码之间排列组合，支持整句/字词输入。不认识的字可以笔画、部件拆字、仓颉码反查。支持aw、aj模式输入英文、日文，支持双拼并击输入、emoji、快符、日期、大写数字、计算器等高级功能。雾凇鹤|雾凇自然|墨奇码|墨奇音形,Lua,https://github.com/gaboolic/rime-shuangpin-fuzhuma
498,lua-filters,633,169,633,51,2017-11-21T23:36:20Z,2025-03-12T20:39:57Z,839,A collection of lua filters for pandoc,Lua,https://github.com/pandoc/lua-filters
499,dotfiles,632,89,632,2,2015-07-14T10:57:48Z,2024-10-16T00:51:51Z,587,$HOME sweet $HOME,Lua,https://github.com/jessarcher/dotfiles
500,nvim-regexplainer,632,7,632,3,2022-02-16T18:45:09Z,2024-07-16T11:58:30Z,178,Describe the regexp under the cursor,Lua,https://github.com/bennypowers/nvim-regexplainer
501,nvim-dap-python,631,52,631,1,2020-11-15T11:18:37Z,2024-11-29T20:20:31Z,70,"An extension for nvim-dap, providing default configurations for python and methods to debug individual test methods or classes.",Lua,https://github.com/mfussenegger/nvim-dap-python
502,prosody,630,133,630,4,2009-08-25T19:26:32Z,2025-03-23T21:00:10Z,32885,"IMPORTANT: due to a drive failure, as of 13-Mar-2021, the Mercurial repository had to be re-mirrored, which changed every commit SHA. The old SHAs and trees are backed up in the vault branches. Please migrate to the new branches as soon as you can.",Lua,https://github.com/bjc/prosody
503,Courseplay_FS25,630,42,630,70,2024-11-02T11:16:53Z,2025-03-26T19:25:41Z,22435,Courseplay for Farming Simulator 2025,Lua,https://github.com/Courseplay/Courseplay_FS25
504,Jumper,629,125,629,36,2012-10-10T13:34:13Z,2022-10-21T09:02:33Z,553,"Fast, lightweight and easy-to-use pathfinding library for grid-based games",Lua,https://github.com/Yonaba/Jumper
505,betaflight-tx-lua-scripts,629,149,629,10,2017-01-25T00:10:04Z,2024-09-04T16:32:16Z,1040,Collection of scripts to configure Betaflight from your TX (currently only supported in OpenTx),Lua,https://github.com/betaflight/betaflight-tx-lua-scripts
506,smart-open.nvim,627,34,627,20,2022-09-20T19:19:32Z,2025-02-18T23:08:20Z,108,Neovim plugin for fast file-finding,Lua,https://github.com/danielfalk/smart-open.nvim
507,satellite.nvim,627,25,627,14,2022-05-10T15:39:11Z,2025-03-27T10:59:34Z,1495,Decorate scrollbar for Neovim,Lua,https://github.com/lewis6991/satellite.nvim
508,nmap-nse-vulnerability-scripts,627,59,627,2,2021-05-18T15:20:30Z,2022-03-04T09:08:55Z,16,NMAP Vulnerability Scanning Scripts,Lua,https://github.com/nccgroup/nmap-nse-vulnerability-scripts
509,otter.nvim,627,18,627,11,2022-12-20T15:09:14Z,2025-03-27T11:19:47Z,1130,Just ask an otter! 🦦,Lua,https://github.com/jmbuhr/otter.nvim
510,qb-core,624,975,624,35,2021-04-03T03:08:08Z,2025-03-13T20:50:32Z,1881,FiveM RP Framework Core :muscle:,Lua,https://github.com/qbcore-framework/qb-core
511,telescope-project.nvim,624,57,624,39,2020-12-12T21:46:15Z,2025-02-21T11:49:05Z,2549,,Lua,https://github.com/nvim-telescope/telescope-project.nvim
512,neovim-for-newbs,622,114,622,12,2023-12-09T04:22:47Z,2024-04-16T17:55:45Z,19,a simple lua neovim configuration for newbs,Lua,https://github.com/cpow/neovim-for-newbs
513,sqlite-page-explorer,621,6,621,0,2024-12-08T23:02:00Z,2024-12-09T04:56:53Z,3254,"Visual tool to explore SQLite databases page-by-page, the way they're stored on disk and the way SQLite sees them.",Lua,https://github.com/QuadrupleA/sqlite-page-explorer
514,noita_entangled_worlds,619,34,619,11,2024-05-14T19:54:20Z,2025-03-22T17:54:58Z,26841,True coop multiplayer mod for Noita.,Lua,https://github.com/IntQuant/noita_entangled_worlds
515,1808,619,54,619,2,2019-03-13T06:19:07Z,2019-11-12T03:07:23Z,6797,,Lua,https://github.com/Cocos-BCX/1808
516,quicker.nvim,618,8,618,10,2024-07-26T22:22:24Z,2025-03-05T16:50:32Z,71,Improved UI and workflow for the Neovim quickfix,Lua,https://github.com/stevearc/quicker.nvim
517,nv-ide,618,61,618,1,2020-01-10T09:05:12Z,2025-03-06T08:42:33Z,15039,"Neovim custom configuration, oriented for full stack developers (Ruby on Rails, ruby, php, html, css, SCSS, javascript)",Lua,https://github.com/crivotz/nv-ide
518,Techmino,617,70,617,170,2019-12-16T15:26:51Z,2025-03-28T14:40:49Z,315604,Techmino:方块研究所唯一官方仓库(Github),Lua,https://github.com/26F-Studio/Techmino
519,x-waf,617,220,617,2,2016-08-05T01:59:28Z,2018-01-22T06:08:15Z,29,适用于中小企业的云waf,Lua,https://github.com/xsec-lab/x-waf
520,tween.lua,616,80,616,5,2011-04-25T22:23:10Z,2023-02-02T00:13:15Z,4312,Tweening/Easing/Interpolating functions for lua. Inspired on jQuery's animate method.,Lua,https://github.com/kikito/tween.lua
521,luaradio,616,62,616,11,2016-01-30T12:15:53Z,2024-03-29T08:11:22Z,18711,"A lightweight, embeddable software-defined radio framework built on LuaJIT",Lua,https://github.com/vsergeev/luaradio
522,HDoujinDownloader,614,21,614,205,2019-10-01T18:15:30Z,2025-03-23T21:59:36Z,2220,An easy-to-use manga and dōjinshi downloader supporting 1000+ different websites,Lua,https://github.com/HDoujinDownloader/HDoujinDownloader
523,community-a4e-c,614,86,614,94,2018-12-17T16:30:20Z,2024-11-13T18:12:39Z,1433189,The Community Repo for A-4E-C and its Official Submods,Lua,https://github.com/Community-A-4E/community-a4e-c
524,trashnet,614,186,614,8,2017-04-08T22:16:08Z,2023-06-02T03:39:01Z,41622,Dataset of images of trash; Torch-based CNN for garbage image classification,Lua,https://github.com/garythung/trashnet
525,registers.nvim,613,24,613,9,2021-02-11T21:33:23Z,2024-11-05T08:17:27Z,777,📑 Neovim plugin to preview the contents of the registers,Lua,https://github.com/tversteeg/registers.nvim
526,grapple.nvim,613,20,613,19,2022-10-24T04:18:27Z,2024-09-29T09:57:39Z,618,Neovim plugin for tagging important files,Lua,https://github.com/cbochs/grapple.nvim
527,mason-nvim-dap.nvim,612,46,612,3,2022-09-25T21:28:00Z,2025-03-24T00:40:10Z,100,,Lua,https://github.com/jay-babu/mason-nvim-dap.nvim
528,g3d,610,39,610,3,2019-02-26T01:55:18Z,2024-03-09T12:41:42Z,19814,Simple and easy 3D engine for LÖVE.,Lua,https://github.com/groverburger/g3d
529,zk-nvim,610,48,610,2,2021-08-16T08:03:21Z,2025-03-11T19:48:55Z,153,Neovim extension for zk,Lua,https://github.com/zk-org/zk-nvim
530,fblualib,609,174,609,63,2014-07-10T23:33:47Z,2018-02-19T06:40:42Z,508,Facebook libraries and utilities for Lua,Lua,https://github.com/facebookarchive/fblualib
531,arrow.nvim,608,37,608,26,2024-01-03T12:21:27Z,2025-03-19T13:12:48Z,186,"Bookmark your files, separated by project, and quickly navigate through them.",Lua,https://github.com/otavioschwanck/arrow.nvim
532,vimade,607,10,607,5,2019-01-07T17:47:35Z,2025-03-02T05:11:40Z,677,"Vimade let's you dim, fade, tint, animate, and customize colors in your windows and buffers for (Neo)vim",Lua,https://github.com/TaDaa/vimade
533,nvim-luapad,606,6,606,5,2020-03-31T18:03:30Z,2025-02-08T22:51:18Z,5112,Interactive real time neovim scratchpad for embedded lua engine - type and watch!,Lua,https://github.com/rafcamlet/nvim-luapad
534,nvim-scrollview,606,10,606,10,2020-12-10T01:51:20Z,2025-03-27T05:10:35Z,1860,A Neovim plugin that displays interactive vertical scrollbars and signs.,Lua,https://github.com/dstein64/nvim-scrollview
535,moonshine,605,35,605,18,2015-01-11T20:44:01Z,2023-12-23T00:39:23Z,591,Postprocessing effect repository for LÖVE,Lua,https://github.com/vrld/moonshine
536,nvim-dev-container,605,17,605,10,2022-05-07T10:09:17Z,2024-12-17T17:21:09Z,257,Neovim dev container support - Mirror of https://codeberg.org/esensar/nvim-dev-container,Lua,https://github.com/esensar/nvim-dev-container
537,UniversalStyleTransfer,604,88,604,11,2017-08-20T19:23:41Z,2022-04-05T19:50:23Z,60442,The source code of NIPS17 'Universal Style Transfer via Feature Transforms'.,Lua,https://github.com/Yijunmaverick/UniversalStyleTransfer
538,EmptyEpsilon,601,190,601,187,2014-06-16T15:19:45Z,2025-03-26T06:25:21Z,624635,Open source bridge simulator. Build with the SeriousProton engine.,Lua,https://github.com/daid/EmptyEpsilon
539,eyescream,598,142,598,3,2015-06-18T16:17:53Z,2017-10-16T15:20:57Z,59,natural image generation using ConvNets,Lua,https://github.com/facebookarchive/eyescream
540,PaperWM.spoon,597,28,597,9,2021-12-21T01:08:16Z,2025-02-01T22:11:34Z,124,Tiled scrollable window manager for MacOS,Lua,https://github.com/mogenson/PaperWM.spoon
541,FS22_AutoDrive,596,109,596,130,2021-11-19T12:41:14Z,2024-12-26T14:38:57Z,4372,FS22 version of the AutoDrive mod,Lua,https://github.com/Stephan-S/FS22_AutoDrive
542,torch-Video-Tutorials,595,98,595,0,2016-09-02T05:29:23Z,2016-10-28T18:23:00Z,16639,Light your way in Deep Learning with Torch 🔦,Lua,https://github.com/Atcold/torch-Video-Tutorials
543,dqn,595,161,595,4,2017-04-06T15:46:46Z,2017-04-06T16:47:14Z,18,"Lua/Torch implementation of DQN (Nature, 2015)",Lua,https://github.com/google-deepmind/dqn
544,luaunit,593,139,593,19,2012-07-26T09:03:42Z,2024-04-24T21:03:28Z,1669,"LuaUnit is a popular unit-testing framework for Lua, with an interface typical of xUnit libraries (Python unittest, Junit, NUnit, ...). It supports several output formats (Text, TAP, JUnit, ...) to be used directly or work with Continuous Integration platforms (Jenkins, Maven, ...).",Lua,https://github.com/bluebird75/luaunit
545,surreal,593,106,593,17,2017-04-13T14:50:54Z,2021-06-04T14:05:45Z,13228,"Learning from Synthetic Humans, CVPR 2017",Lua,https://github.com/gulvarol/surreal
546,hover.nvim,592,39,592,19,2022-03-16T12:03:01Z,2024-12-11T15:46:19Z,78,Hover plugin framework for Neovim,Lua,https://github.com/lewis6991/hover.nvim
547,NormalNvim,591,279,591,3,2023-05-12T18:07:04Z,2025-03-27T16:39:48Z,2002,A normal Neovim distribution,Lua,https://github.com/NormalNvim/NormalNvim
548,lsp-format.nvim,589,27,589,7,2020-10-27T02:41:40Z,2025-03-12T08:20:32Z,70,A wrapper around Neovims native LSP formatting.,Lua,https://github.com/lukas-reineke/lsp-format.nvim
549,mpv-playlistmanager,589,42,589,7,2016-06-16T10:18:28Z,2025-03-16T10:39:54Z,5952,Mpv lua script to create and manage playlists,Lua,https://github.com/jonniek/mpv-playlistmanager
550,windows.nvim,587,17,587,23,2022-08-02T21:03:42Z,2023-07-08T11:07:37Z,127,Automatically expand width of the current window. Maximizes and restore it. And all this with nice animations!,Lua,https://github.com/anuvyklack/windows.nvim
551,dotfiles,587,93,587,0,2013-06-15T10:23:52Z,2025-03-25T19:32:26Z,1418,A collection of my personal dotfiles,Lua,https://github.com/hamvocke/dotfiles
552,cmp-cmdline,587,48,587,65,2021-10-21T16:43:05Z,2024-04-27T09:13:44Z,27,nvim-cmp source for vim's cmdline,Lua,https://github.com/hrsh7th/cmp-cmdline
553,multicursors.nvim,584,16,584,11,2023-07-01T13:11:46Z,2025-02-26T17:56:02Z,248,A multi cursor plugin for Neovim.,Lua,https://github.com/smoka7/multicursors.nvim
554,nvim-cokeline,583,38,583,12,2021-04-29T21:36:25Z,2025-01-24T20:51:37Z,4974,:nose: A Neovim bufferline for people with addictive personalities,Lua,https://github.com/willothy/nvim-cokeline
555,http_study,582,204,582,0,2019-03-07T08:39:52Z,2022-06-08T09:54:51Z,717,follow me to study http,Lua,https://github.com/chronolaw/http_study
556,flatten.nvim,582,13,582,7,2023-03-10T07:20:24Z,2024-12-30T10:30:44Z,188,"Pipe from wezterm, kitty, and neovim terminals into your current neovim instance. Like `code -r` on steroids.",Lua,https://github.com/willothy/flatten.nvim
557,code_runner.nvim,580,34,580,12,2021-04-26T05:50:33Z,2025-02-12T17:30:05Z,309,"Neovim plugin.The best code runner you could have, it is like the one in vscode but with super powers, it manages projects like in intellij but without being slow",Lua,https://github.com/CRAG666/code_runner.nvim
558,serpent,579,79,579,12,2012-06-02T06:11:32Z,2022-05-21T18:47:41Z,100,Lua serializer and pretty printer.,Lua,https://github.com/pkulchenko/serpent
559,mason-null-ls.nvim,578,22,578,0,2022-09-08T02:08:34Z,2024-04-09T02:01:00Z,117,,Lua,https://github.com/jay-babu/mason-null-ls.nvim
560,wezterm-config,577,172,577,4,2022-09-08T20:00:54Z,2024-12-25T14:49:44Z,100324,My WezTerm Config,Lua,https://github.com/KevinSilvester/wezterm-config
561,kitty-scrollback.nvim,577,13,577,21,2023-03-08T17:41:44Z,2025-03-26T22:44:54Z,1189,😽 Open your Kitty scrollback buffer with Neovim. Ameowzing!,Lua,https://github.com/mikesmithgh/kitty-scrollback.nvim
562,vaststars,576,64,576,0,2024-02-06T02:19:59Z,2024-07-22T16:58:56Z,640460,A game demo for Ant engine,Lua,https://github.com/ejoy/vaststars
563,gh.nvim,575,29,575,32,2022-04-05T14:01:23Z,2025-01-21T15:48:11Z,341,A fully featured GitHub integration for performing code reviews in Neovim.,Lua,https://github.com/ldelossa/gh.nvim
564,typedlua,575,49,575,28,2013-05-27T19:11:05Z,2020-03-11T21:54:53Z,11909,An Optional Type System for Lua,Lua,https://github.com/andremm/typedlua
565,roact,575,139,575,70,2017-11-03T18:29:50Z,2023-12-13T00:17:58Z,1086,A view management library for Roblox Lua similar to React,Lua,https://github.com/Roblox/roact
566,nvim-code-action-menu,575,19,575,24,2021-09-26T02:53:34Z,2023-12-11T09:35:13Z,127,Pop-up menu for code actions to show meta-information and diff preview,Lua,https://github.com/weilbith/nvim-code-action-menu
567,compiler.nvim,574,39,574,4,2023-06-16T04:08:47Z,2024-11-04T17:06:29Z,3086,Neovim compiler for building and running your code without having to configure anything,Lua,https://github.com/Zeioth/compiler.nvim
568,neoai.nvim,573,51,573,28,2023-04-01T05:17:13Z,2024-05-11T10:49:25Z,3318,Neovim plugin for intracting with GPT models from OpenAI,Lua,https://github.com/Bryley/neoai.nvim
569,Sky-CotL-Scripts,572,114,572,1,2021-09-05T06:32:45Z,2025-03-15T08:21:14Z,439110,"A public collection of mods for Sky: Children of the Light, the latest game by thatgamecompany!",Lua,https://github.com/thatskymod/Sky-CotL-Scripts
570,siggraph2017_inpainting,572,96,572,5,2018-02-20T05:59:24Z,2020-09-17T08:12:38Z,1084,Code for the paper 'Globally and Locally Consistent Image Completion'. http://iizuka.cs.tsukuba.ac.jp/projects/completion/,Lua,https://github.com/satoshiiizuka/siggraph2017_inpainting
571,mpv_sponsorblock,570,30,570,26,2019-11-11T02:03:16Z,2024-05-01T13:51:47Z,53,mpv script to skip sponsored segments of YouTube videos,Lua,https://github.com/po5/mpv_sponsorblock
572,venv-selector.nvim,570,58,570,16,2023-02-26T16:43:30Z,2025-03-22T14:05:55Z,1647,Allows selection of python virtual environment from within neovim,Lua,https://github.com/linux-cultist/venv-selector.nvim
573,slimming,569,72,569,10,2017-08-22T07:06:43Z,2019-07-14T00:43:09Z,43,"Learning Efficient Convolutional Networks through Network Slimming, In ICCV 2017.",Lua,https://github.com/liuzhuang13/slimming
574,gluon,568,325,568,131,2013-02-11T16:08:23Z,2025-03-28T09:04:03Z,14159,a modular framework for creating OpenWrt-based firmwares for wireless mesh nodes,Lua,https://github.com/freifunk-gluon/gluon
575,LuaMemorySnapshotDump,567,181,567,6,2017-05-04T14:39:59Z,2024-06-06T03:57:32Z,35,"Lua memory snapshot dump utility, used for memory leak detection。",Lua,https://github.com/yaukeywang/LuaMemorySnapshotDump
576,wire,565,336,565,52,2012-05-07T10:55:50Z,2025-03-28T12:43:11Z,23349,Garry's Mod add-on that allows users to wire up components in order to make more elaborate automatic and user-controlled contraptions.,Lua,https://github.com/wiremod/wire
577,neovim-session-manager,565,53,565,14,2021-04-17T18:55:15Z,2025-03-07T08:20:32Z,170,A simple wrapper around :mksession.,Lua,https://github.com/Shatur/neovim-session-manager
578,SFTGAN,564,100,564,16,2018-04-10T02:07:23Z,2018-10-06T08:10:42Z,11685,CVPR18 - Recovering Realistic Texture in Image Super-resolution by Deep Spatial Feature Transform,Lua,https://github.com/xinntao/SFTGAN
579,onenord.nvim,562,47,562,1,2021-10-17T06:39:51Z,2025-03-25T01:18:15Z,162,🏔️ A Neovim theme that combines the Nord and Atom One Dark color palettes for a more vibrant programming experience.,Lua,https://github.com/rmehri01/onenord.nvim
580,statuscol.nvim,560,26,560,8,2022-11-21T12:04:24Z,2025-03-03T09:14:27Z,104,Status column plugin that provides a configurable 'statuscolumn' and click handlers.,Lua,https://github.com/luukvbaal/statuscol.nvim
581,autoclose.nvim,560,19,560,12,2022-02-07T08:58:16Z,2024-08-01T12:27:02Z,11125,A minimalist Neovim plugin that auto pairs & closes brackets,Lua,https://github.com/m4xshen/autoclose.nvim
582,torch-autograd,559,111,559,32,2015-10-06T14:51:56Z,2021-10-21T17:23:08Z,2353,Autograd automatically differentiates native Torch code,Lua,https://github.com/twitter-archive/torch-autograd
583,RDN,557,109,557,18,2018-03-30T23:56:55Z,2022-08-29T18:48:00Z,44405,"Torch code for our CVPR 2018 paper ""Residual Dense Network for Image Super-Resolution"" (Spotlight)",Lua,https://github.com/yulunzhang/RDN
584,FreeKill,556,64,556,26,2022-02-14T09:00:19Z,2025-03-25T15:08:32Z,52766,"Sanguosha (三国杀, a.k.a. Legend of Three Kingdoms, LTK) written in Qt and Lua.",Lua,https://github.com/Qsgs-Fans/FreeKill
585,sms_forwarding,554,67,554,3,2022-10-27T08:19:45Z,2024-03-13T02:28:45Z,61,超低成本硬件短信转发器,Lua,https://github.com/chenxuuu/sms_forwarding
586,gitlinker.nvim,553,43,553,28,2021-04-12T14:02:36Z,2024-05-02T13:16:37Z,107,A lua neovim plugin to generate shareable file permalinks (with line ranges) for several git web frontend hosts. Inspired by tpope/vim-fugitive's :GBrowse,Lua,https://github.com/ruifm/gitlinker.nvim
587,base16-nvim,553,81,553,0,2021-03-12T19:32:23Z,2025-02-22T00:37:47Z,195,Neovim plugin for building a sync base16 colorscheme. Includes support for Treesitter and LSP highlight groups.,Lua,https://github.com/RRethy/base16-nvim
588,filetype.nvim,552,34,552,19,2021-09-03T23:46:05Z,2024-05-06T20:04:07Z,170,A faster version of filetype.vim,Lua,https://github.com/nathom/filetype.nvim
589,Winshark,551,58,551,4,2020-05-29T13:47:44Z,2022-01-28T08:44:25Z,15948,A wireshark plugin to instrument ETW,Lua,https://github.com/airbus-cert/Winshark
590,parrot.nvim,549,35,549,5,2023-08-15T10:16:36Z,2025-03-18T11:57:54Z,933,parrot.nvim 🦜 - the plugin that brings stochastic parrots to Neovim.,Lua,https://github.com/frankroeder/parrot.nvim
591,VapourNvim,544,52,544,17,2021-03-16T15:05:56Z,2023-03-31T13:31:35Z,3809,A NeoVim config for THE ULTIMATE vim IDE-like experience.,Lua,https://github.com/VapourNvim/VapourNvim
592,FloorplanTransformation,543,181,543,30,2017-08-04T18:49:41Z,2022-06-21T21:36:10Z,10725,Raster-to-Vector: Revisiting Floorplan Transformation,Lua,https://github.com/art-programmer/FloorplanTransformation
593,monokai-pro.nvim,541,53,541,14,2022-11-20T15:47:26Z,2025-02-24T11:28:33Z,2528,"Monokai Pro theme for Neovim written in Lua, with multiple filters: Pro, Classic, Machine, Octagon, Ristretto, Spectrum",Lua,https://github.com/loctvl842/monokai-pro.nvim
594,nvim-dap-go,540,86,540,16,2021-09-26T19:34:52Z,2025-02-17T21:49:23Z,231,An extension for nvim-dap providing configurations for launching go debugger (delve) and debugging individual tests,Lua,https://github.com/leoluz/nvim-dap-go
595,turbo,540,84,540,39,2012-01-22T14:15:17Z,2023-10-04T01:48:17Z,4736,"Turbo is a framework built for LuaJIT 2 to simplify the task of building fast and scalable network applications. It uses a event-driven, non-blocking, no thread design to deliver excellent performance and minimal footprint to high-load applications while also providing excellent support for embedded uses. ",Lua,https://github.com/kernelsauce/turbo
596,push,540,141,540,13,2015-08-16T20:13:26Z,2023-09-25T01:10:23Z,136,A simple resolution-handling library for LÖVE,Lua,https://github.com/Ulydev/push
597,factorio-data,539,36,539,0,2018-04-24T11:37:42Z,2025-03-26T13:35:12Z,7435,Tracks changes of the lua prototype definitions in factorio inbetween releases.,Lua,https://github.com/wube/factorio-data
598,ultimate-autopair.nvim,539,6,539,15,2023-02-02T20:38:20Z,2025-02-26T11:01:19Z,1098,"A treesitter supported autopairing plugin with extensions, and much more",Lua,https://github.com/altermo/ultimate-autopair.nvim
599,package-info.nvim,539,31,539,29,2021-08-01T21:14:49Z,2025-01-13T14:19:55Z,339,✍️ All the npm/yarn/pnpm commands I don't want to type,Lua,https://github.com/vuki656/package-info.nvim
600,homies,537,239,537,1,2009-11-11T19:14:12Z,2024-12-11T13:19:24Z,8324,"My configuration files (.screenrc, .vimrc, .weechat, .bashrc, .gitconfig, etc)",Lua,https://github.com/sontek/homies
601,kommentary,536,13,536,8,2021-01-29T22:41:19Z,2023-11-29T13:34:53Z,136,"Neovim commenting plugin, written in lua.",Lua,https://github.com/b3nj5m1n/kommentary
602,crylia-theme,536,26,536,2,2021-09-12T20:58:36Z,2025-03-22T20:02:53Z,121017,A theme for AwesomeWM,Lua,https://github.com/Crylia/crylia-theme
603,mason-tool-installer.nvim,535,20,535,8,2022-07-16T02:22:02Z,2025-03-24T20:55:08Z,47,Install and upgrade third party tools automatically,Lua,https://github.com/WhoIsSethDaniel/mason-tool-installer.nvim
604,lua-resty-upstream-healthcheck,531,135,531,48,2014-01-27T06:04:16Z,2024-08-17T12:34:51Z,94,Health Checker for Nginx Upstream Servers in Pure Lua,Lua,https://github.com/openresty/lua-resty-upstream-healthcheck
605,FS25_UniversalAutoload,530,35,530,38,2024-11-15T12:23:14Z,2025-02-26T20:55:12Z,635,Mod for FS25. Please download latest release below.,Lua,https://github.com/loki79uk/FS25_UniversalAutoload
606,gesture.nvim,530,2,530,0,2018-10-27T11:22:19Z,2025-01-26T07:26:15Z,501,Mouse gesture plugin for neovim,Lua,https://github.com/notomo/gesture.nvim
607,clangd_extensions.nvim,529,18,529,2,2022-02-05T09:45:43Z,2025-01-27T14:02:14Z,180,Clangd's off-spec features for neovim's LSP client. Use https://sr.ht/~p00f/clangd_extensions.nvim instead,Lua,https://github.com/p00f/clangd_extensions.nvim
608,Lmod,526,131,526,23,2013-04-11T22:17:13Z,2025-03-25T13:48:41Z,37831,"Lmod: An Environment Module System based on Lua, Reads TCL Modules, Supports a Software Hierarchy",Lua,https://github.com/TACC/Lmod
609,RxLua,526,75,526,12,2015-07-15T07:40:30Z,2020-06-21T03:32:15Z,319,Reactive Extensions for Lua,Lua,https://github.com/bjornbytes/RxLua
610,FrackinUniverse,526,357,526,4,2016-06-27T19:30:30Z,2025-03-04T15:40:59Z,1009627,1.4.4 SB release version of FrackinUniverse,Lua,https://github.com/sayterdarkwynd/FrackinUniverse
611,nvim-lspinstall,525,64,525,59,2021-03-19T21:05:10Z,2021-10-20T14:09:52Z,288,Provides the missing :LspInstall for nvim-lspconfig,Lua,https://github.com/kabouzeid/nvim-lspinstall
612,menu,525,7,525,0,2024-09-11T04:55:04Z,2025-01-15T07:09:08Z,51,Menu plugin for neovim ( supports nested menus ) made using volt,Lua,https://github.com/nvzone/menu
613,docker-dst-server,524,102,524,16,2015-12-06T05:27:00Z,2023-05-17T19:38:49Z,145,Don't Starve Together dedicated server in Docker!,Lua,https://github.com/Jamesits/docker-dst-server
614,bufdelete.nvim,523,19,523,1,2021-05-25T10:28:38Z,2024-02-24T22:36:01Z,51,Delete Neovim buffers without losing window layout,Lua,https://github.com/famiu/bufdelete.nvim
615,haskell-tools.nvim,522,20,522,18,2022-10-15T14:18:38Z,2025-03-23T00:29:42Z,1138, 🦥 Supercharge your Haskell experience in neovim!,Lua,https://github.com/mrcjkb/haskell-tools.nvim
616,tokyodark.nvim,520,21,520,3,2021-04-20T19:34:06Z,2025-01-02T03:41:20Z,51,A clean dark theme written in lua for neovim.,Lua,https://github.com/tiagovla/tokyodark.nvim
617,iswap.nvim,518,22,518,12,2021-05-30T16:51:17Z,2024-08-10T19:36:13Z,101,"Interactively select and swap function arguments, list elements, and much more. Powered by tree-sitter.",Lua,https://github.com/mizlan/iswap.nvim
618,lua-resty-websocket,516,110,516,31,2013-09-10T07:05:56Z,2025-02-11T09:14:49Z,150,WebSocket support for the ngx_lua module (and OpenResty),Lua,https://github.com/openresty/lua-resty-websocket
619,live-command.nvim,516,2,516,8,2022-07-11T19:14:19Z,2024-09-20T19:01:06Z,151,Easily create previewable commands in Neovim.,Lua,https://github.com/smjonas/live-command.nvim
620,sqlite.lua,510,32,510,19,2020-12-29T11:04:14Z,2025-03-14T13:39:11Z,722,SQLite LuaJIT binding with a very simple api.,Lua,https://github.com/kkharji/sqlite.lua
621,obs-zoom-to-mouse,506,44,506,30,2023-11-04T22:40:46Z,2024-06-07T21:49:46Z,13410,An OBS lua script to zoom a display-capture source to focus on the mouse,Lua,https://github.com/BlankSourceCode/obs-zoom-to-mouse
622,hw,504,107,504,3,2013-07-22T20:08:26Z,2023-07-28T06:30:21Z,696730,Official Hedgewars mirror for GitHub!,Lua,https://github.com/hedgewars/hw
623,winshift.nvim,504,8,504,7,2021-09-13T18:39:02Z,2024-05-20T19:13:46Z,96,Rearrange your windows with ease.,Lua,https://github.com/sindrets/winshift.nvim
624,cat9,503,17,503,3,2022-02-19T12:23:10Z,2025-01-29T09:35:10Z,2050,A User shell for LASH,Lua,https://github.com/letoram/cat9
625,tailwind-tools.nvim,503,20,503,7,2024-03-17T17:43:07Z,2025-02-15T16:28:29Z,172,An unofficial Tailwind CSS integration and tooling for Neovim,Lua,https://github.com/luckasRanarison/tailwind-tools.nvim
626,wow-voiceover,502,55,502,39,2023-03-18T08:44:28Z,2024-07-03T22:17:29Z,2609,ml world of warcraft voiceover addon,Lua,https://github.com/mrthinger/wow-voiceover
627,nvim-metals,502,80,502,22,2020-04-26T13:47:22Z,2025-03-20T19:34:20Z,5591,A Metals plugin for Neovim,Lua,https://github.com/scalameta/nvim-metals
628,WireHub,501,32,501,9,2018-12-21T14:41:36Z,2019-07-02T08:12:34Z,243,"🌍 Decentralized, peer-to-peer and secure overlay networks",Lua,https://github.com/gawen/WireHub
629,hlargs.nvim,500,11,500,3,2022-02-05T17:19:37Z,2025-03-23T15:04:21Z,137,"Highlight arguments' definitions and usages, using Treesitter",Lua,https://github.com/m-demare/hlargs.nvim
630,moonshine,500,35,500,23,2013-05-16T10:47:50Z,2021-05-28T11:48:04Z,5018,A lightweight Lua VM for the browser,Lua,https://github.com/gamesys/moonshine
