Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size (KB),Description,Language,Repo URL
513,My-CTF-Web-Challenges,2715,480,2715,4,2016-10-12T17:57:17Z,2023-11-08T09:07:46Z,61923,Collection of CTF Web challenges I made,PHP,https://github.com/orangetw/My-CTF-Web-Challenges
514,database,2713,595,2713,0,2012-06-05T01:43:19Z,2025-03-27T19:00:12Z,11721,[READ ONLY] Subtree split of the Illuminate Database component (see laravel/framework),PHP,https://github.com/illuminate/database
515,wordpress-develop,2707,2790,2707,2062,2016-12-05T16:41:44Z,2025-03-28T11:24:06Z,316934,"WordPress Develop, Git-ified. Synced from git://develop.git.wordpress.org/, including branches and tags! This repository is just a mirror of the WordPress subversion repository. Please include a link to a pre-existing ticket on https://core.trac.wordpress.org/ with every pull request.",PHP,https://github.com/WordPress/wordpress-develop
516,scotch-box,2699,542,2699,45,2014-10-07T01:23:03Z,2018-05-25T08:45:35Z,81,Scotch Box is a preconfigured Vagrant Box with a full array of LAMP Stack features to get you up and running with Vagrant in no time.,PHP,https://github.com/scotch-io/scotch-box
517,FoundationPress,2695,854,2695,55,2013-12-05T20:31:08Z,2019-09-16T12:03:40Z,10867,FoundationPress is a WordPress starter theme based on Foundation 6 by Zurb,PHP,https://github.com/olefredrik/FoundationPress
518,laravel-snappy,2691,289,2691,48,2013-12-18T12:09:11Z,2025-02-24T15:20:46Z,98,Laravel Snappy PDF,PHP,https://github.com/barryvdh/laravel-snappy
519,async,2689,180,2689,6,2017-12-14T09:16:35Z,2025-01-31T15:00:25Z,286,Easily run code asynchronously,PHP,https://github.com/spatie/async
520,robo,2688,304,2688,180,2014-01-23T20:47:44Z,2024-12-13T20:15:06Z,20455,Modern task runner for PHP,PHP,https://github.com/consolidation/robo
521,core,2687,408,2687,3,2011-03-31T07:48:42Z,2025-03-15T05:24:32Z,781,An extensible micro-framework for PHP,PHP,https://github.com/flightphp/core
522,QueryList,2676,440,2676,9,2015-12-20T15:58:35Z,2024-12-13T06:18:40Z,793,:spider: The progressive PHP crawler framework!  优雅的渐进式PHP采集框架。,PHP,https://github.com/jae-jae/QueryList
523,video_spider,2671,635,2671,18,2020-07-22T09:56:09Z,2024-07-17T02:25:05Z,112,"短视频去水印：抖音,皮皮虾,火山,微视,微博,绿洲,最右,轻视频,快手,全民小视频,巴塞电影,陌陌,Before避风,开眼,Vue Vlog 小咖秀,皮皮搞笑,全民K歌,西瓜视频,逗拍,虎牙,6间房,梨视频,新片场,acfun,美拍...",PHP,https://github.com/5ime/video_spider
524,InvoicePlane,2670,821,2670,124,2014-05-21T12:52:29Z,2025-03-28T13:36:22Z,23356,"A self-hosted open source application for managing your invoices, clients and payments.",PHP,https://github.com/InvoicePlane/InvoicePlane
525,flash,2666,359,2666,39,2014-06-30T04:03:54Z,2025-02-06T14:44:06Z,77,Easy flash notifications,PHP,https://github.com/laracasts/flash
526,klein.php,2665,290,2665,95,2011-04-04T10:47:14Z,2024-01-30T11:16:48Z,1792,A fast & flexible router,PHP,https://github.com/klein/klein.php
527,validator,2662,103,2662,5,2011-02-22T18:07:41Z,2025-03-28T13:36:13Z,12036,Provides tools to validate values,PHP,https://github.com/symfony/validator
528,gptlink,2655,380,2655,5,2023-05-22T11:09:25Z,2024-03-27T09:48:24Z,19824,10分钟搭建可免费商用的AI对话环境，搭建简单，包含用户，订单，任务，付费等功能,PHP,https://github.com/gptlink/gptlink
529,rocketeer,2652,217,2652,132,2013-06-22T14:56:22Z,2020-09-05T10:17:17Z,4789,Send your projects up in the clouds,PHP,https://github.com/rocketeers/rocketeer
530,php-option,2649,63,2649,4,2012-11-05T16:20:43Z,2024-08-14T17:20:25Z,156,Option Type for PHP,PHP,https://github.com/schmittjoh/php-option
531,Pimple,2649,305,2649,0,2009-06-15T15:57:01Z,2024-03-21T17:35:28Z,268,A small PHP dependency injection container,PHP,https://github.com/silexphp/Pimple
532,phoronix-test-suite,2645,399,2645,202,2014-01-12T04:56:38Z,2025-01-26T12:39:22Z,27081,"The Phoronix Test Suite open-source, cross-platform automated testing/benchmarking software.",PHP,https://github.com/phoronix-test-suite/phoronix-test-suite
533,Baikal,2641,292,2641,119,2012-02-27T20:22:55Z,2025-01-01T16:09:14Z,6958,Baïkal is a Calendar+Contacts server,PHP,https://github.com/sabre-io/Baikal
534,laravel-actions,2635,134,2635,18,2019-03-27T10:26:30Z,2025-03-01T19:33:08Z,591,⚡️ Laravel components that take care of one specific task,PHP,https://github.com/lorisleiva/laravel-actions
535,ui,2633,472,2633,0,2019-05-28T21:12:00Z,2025-02-25T19:48:03Z,308,Laravel UI utilities and presets.,PHP,https://github.com/laravel/ui
536,laravel-migrations-generator,2633,288,2633,0,2020-03-18T15:53:46Z,2025-03-11T15:35:08Z,4014,Laravel Migrations Generator: Automatically generate your migrations from an existing database schema.,PHP,https://github.com/kitloong/laravel-migrations-generator
537,down_52pojie_cn,2631,572,2631,7,2018-08-21T16:41:23Z,2019-05-14T09:24:26Z,1006,A single page file explorer that can be hosted on static website. 吾爱破解论坛 爱盘 https://down.52pojie.cn/ 页面的源代码,PHP,https://github.com/ganlvtech/down_52pojie_cn
538,intl,2631,49,2631,0,2013-04-22T15:11:08Z,2025-03-05T10:51:27Z,33486,Provides access to the localization data of the ICU library,PHP,https://github.com/symfony/intl
539,error-handler,2629,19,2629,1,2019-07-18T08:42:44Z,2025-03-28T13:37:16Z,794,Provides tools to manage errors and ease debugging PHP code,PHP,https://github.com/symfony/error-handler
540,escpos-php,2624,867,2624,522,2014-01-09T04:14:38Z,2024-02-10T23:40:33Z,1723,PHP library for printing to ESC/POS-compatible thermal and impact printers,PHP,https://github.com/mike42/escpos-php
541,2FAuth,2623,172,2623,38,2019-05-15T16:32:56Z,2025-03-28T12:19:56Z,17269,A Web app to manage your Two-Factor Authentication (2FA) accounts and generate their security codes,PHP,https://github.com/Bubka/2FAuth
542,wordpress-theme-puock,2616,431,2616,96,2020-07-15T02:14:13Z,2025-02-27T08:34:51Z,22844,":art: 一款基于WordPress开发的高颜值的自适应主题，支持白天与黑夜模式/无刷新加载/第三方登录等众多功能 | A high-value adaptive theme based on WordPress, supports light and dark modes, no refresh loading, etc.",PHP,https://github.com/Licoy/wordpress-theme-puock
543,WordPress-Coding-Standards,2611,495,2611,228,2011-05-02T12:49:18Z,2025-03-14T13:20:25Z,6138,PHP_CodeSniffer rules (sniffs) to enforce WordPress coding conventions,PHP,https://github.com/WordPress/WordPress-Coding-Standards
544,php-must-watch,2608,206,2608,0,2015-02-25T03:18:02Z,2018-10-18T18:17:58Z,33,list of interesting conference talks and videos on PHP - ,PHP,https://github.com/phptodayorg/php-must-watch
545,xhprof,2605,923,2605,35,2009-04-02T05:04:34Z,2019-05-28T23:19:41Z,1723,XHProf is a function-level hierarchical profiler for PHP and has a simple HTML based user interface.,PHP,https://github.com/phacility/xhprof
546,versionpress,2602,239,2602,231,2015-10-19T07:57:56Z,2024-07-23T15:10:41Z,7598,Git-based version control for WordPress. Whoa!,PHP,https://github.com/versionpress/versionpress
547,service-contracts,2603,9,2603,0,2019-05-27T07:14:58Z,2024-11-27T12:27:09Z,100,A set of service abstractions extracted out of the Symfony components,PHP,https://github.com/symfony/service-contracts
548,crawler,2597,361,2597,0,2015-11-02T16:22:09Z,2025-02-24T09:26:07Z,494,"An easy to use,  powerful crawler implemented in PHP. Can execute Javascript.",PHP,https://github.com/spatie/crawler
549,polyfill-intl-icu,2596,7,2596,1,2015-10-22T12:57:33Z,2024-12-22T12:23:14Z,146,Symfony polyfill for intl's ICU-related data and classes,PHP,https://github.com/symfony/polyfill-intl-icu
550,monolog-bridge,2589,23,2589,0,2011-10-25T05:24:20Z,2025-03-21T17:36:53Z,826,Provides integration for Monolog with various Symfony components,PHP,https://github.com/symfony/monolog-bridge
551,translation-contracts,2582,3,2582,0,2019-05-27T07:11:57Z,2024-11-27T12:27:09Z,101,A set of translation abstractions extracted out of the Symfony components,PHP,https://github.com/symfony/translation-contracts
552,revisionable,2580,350,2580,123,2013-03-06T12:59:11Z,2025-02-16T23:56:25Z,299,Easily create a revision history for any laravel model,PHP,https://github.com/VentureCraft/revisionable
553,httplug,2578,39,2578,1,2015-04-25T15:56:07Z,2024-09-23T13:25:15Z,195,"HTTPlug, the HTTP client abstraction for PHP",PHP,https://github.com/php-http/httplug
554,multi-tenant,2575,397,2575,76,2015-07-23T18:48:06Z,2024-05-11T16:32:40Z,1586,"Run multiple websites using the same Laravel installation while keeping tenant specific data separated for fully independent multi-domain setups, previously github.com/hyn/multi-tenant",PHP,https://github.com/tenancy/multi-tenant
555,glide,2573,203,2573,40,2014-12-22T17:09:01Z,2025-03-25T14:20:46Z,753,Wonderfully easy on-demand image manipulation library with an HTTP based API.,PHP,https://github.com/thephpleague/glide
556,laravel-responsecache,2563,230,2563,1,2015-07-16T13:31:04Z,2025-02-25T15:06:08Z,813,Speed up a Laravel app by caching the entire response,PHP,https://github.com/spatie/laravel-responsecache
557,valet,2551,714,2551,0,2016-05-03T21:02:59Z,2025-03-04T16:29:51Z,88197,A more enjoyable local development experience for Mac.,PHP,https://github.com/laravel/valet
558,Xboard,2550,649,2550,139,2023-11-14T03:32:59Z,2025-03-19T14:49:10Z,60469,High-performance panel based on V2board secondary development supporting new protocols and new features,PHP,https://github.com/cedar2025/Xboard
559,LexikJWTAuthenticationBundle,2545,618,2545,103,2014-04-10T07:57:27Z,2025-01-06T16:37:10Z,1592,JWT authentication for your Symfony API,PHP,https://github.com/lexik/LexikJWTAuthenticationBundle
560,Open-Web-Analytics,2544,467,2544,114,2012-04-01T07:53:45Z,2024-03-31T18:19:30Z,17144,Official repository for Open Web Analytics which is an open source alternative to commercial tools such as Google Analytics. Stay in control of the data you collect about the use of your website or app.  Please consider sponsoring this project.,PHP,https://github.com/Open-Web-Analytics/Open-Web-Analytics
561,xdebug-handler,2530,33,2530,0,2017-11-22T12:18:41Z,2024-08-27T15:04:10Z,355,Restart a CLI process without loading the xdebug extension.,PHP,https://github.com/composer/xdebug-handler
562,closure,2527,89,2527,0,2014-02-10T17:49:53Z,2025-01-10T21:50:17Z,524,"Serialize closures, anonymous classes, and arbitrary data",PHP,https://github.com/opis/closure
563,alice,2524,330,2524,49,2012-10-27T11:57:40Z,2025-03-25T08:08:34Z,5329,Expressive fixtures generator,PHP,https://github.com/nelmio/alice
564,serializer,2524,76,2524,0,2011-02-22T18:05:37Z,2025-03-28T13:35:41Z,4725,"Handles serializing and deserializing data structures, including object graphs, into array structures or other formats like XML and JSON.",PHP,https://github.com/symfony/serializer
565,PhpMetrics,2520,263,2520,17,2013-12-13T15:31:43Z,2025-02-10T13:43:53Z,30248,Beautiful and understandable static analysis tool for PHP,PHP,https://github.com/phpmetrics/PhpMetrics
566,Hello-CTF,2516,174,2516,0,2023-04-16T05:12:55Z,2025-03-28T14:16:28Z,183493,【Hello CTF】题目配套，免费开源的CTF入门教程，针对0基础新手编写，同时兼顾信息差的填补，对各阶段的CTFer都友好的开源教程，致力于CTF和网络安全的开源生态！,PHP,https://github.com/ProbiusOfficial/Hello-CTF
567,CMS,2513,806,2513,8,2013-07-19T19:50:13Z,2016-06-28T10:28:14Z,7420,A PHP CMS powered by Laravel 5 and Sentry,PHP,https://github.com/BootstrapCMS/CMS
568,laravel-messenger,2510,521,2510,3,2014-10-29T17:39:44Z,2025-03-09T17:40:21Z,401,Simple user messaging package for Laravel,PHP,https://github.com/cmgmyr/laravel-messenger
569,demo,2507,1644,2507,18,2015-03-24T10:37:08Z,2025-03-19T10:56:57Z,22774,Symfony Demo Application,PHP,https://github.com/symfony/demo
570,twig-bridge,2506,49,2506,0,2011-04-04T12:41:46Z,2025-03-28T13:37:01Z,3259,Provides integration for Twig with various Symfony components,PHP,https://github.com/symfony/twig-bridge
571,captcha,2505,463,2505,135,2013-03-27T00:01:06Z,2025-03-06T02:56:18Z,1284,Captcha for Laravel 5/6/7/8/9/10/11/12,PHP,https://github.com/mewebstudio/captcha
572,30-seconds-of-php,2504,306,2504,0,2018-06-03T17:08:50Z,2021-01-22T07:41:57Z,3062,Short PHP code snippets for all your development needs,PHP,https://github.com/Chalarangelo/30-seconds-of-php
573,OpnForm,2498,351,2498,21,2022-09-20T19:54:26Z,2025-03-28T09:24:28Z,30843,Beautiful Open-Source Form Builder,PHP,https://github.com/JhumanJ/OpnForm
574,twig-bundle,2497,24,2497,0,2011-10-25T05:27:04Z,2025-03-28T09:20:27Z,2023,Provides a tight integration of Twig into the Symfony full-stack framework,PHP,https://github.com/symfony/twig-bundle
575,Awesome-TTRSS,2489,490,2489,17,2017-07-13T16:50:11Z,2025-03-25T11:05:51Z,3680,"🐋 Awesome TTRSS, a powerful Dockerised all-in-one RSS solution.",PHP,https://github.com/HenryQW/Awesome-TTRSS
576,DoctrineFixturesBundle,2487,208,2487,32,2011-04-22T07:24:44Z,2025-03-26T23:27:52Z,563,Symfony integration for the doctrine/data-fixtures library ,PHP,https://github.com/doctrine/DoctrineFixturesBundle
577,core,2486,897,2486,215,2015-01-19T23:05:56Z,2025-03-28T15:01:40Z,56232,The server component of API Platform: hypermedia and GraphQL APIs in minutes,PHP,https://github.com/api-platform/core
578,security-bundle,2487,28,2487,0,2011-10-25T05:26:18Z,2025-03-15T16:33:17Z,4251,Provides a tight integration of the Security component into the Symfony full-stack framework,PHP,https://github.com/symfony/security-bundle
579,pdfparser,2484,553,2484,199,2013-08-30T21:58:21Z,2025-02-05T16:29:30Z,66223,"PdfParser, a standalone PHP library, provides various tools to extract data from a PDF file.",PHP,https://github.com/smalot/pdfparser
580,link,2474,12,2474,0,2016-08-04T15:31:15Z,2022-06-21T13:38:53Z,32,A repository for the PSR-13 [Hyperlink] interface,PHP,https://github.com/php-fig/link
581,Gaufrette,2470,358,2470,88,2011-01-18T17:02:25Z,2024-02-27T09:53:34Z,2357,PHP library that provides a filesystem abstraction layer − will be a feast for your files!,PHP,https://github.com/KnpLabs/Gaufrette
582,kodbox,2468,408,2468,4,2021-04-07T11:40:08Z,2025-03-06T10:37:30Z,198596,"kodbox is a file manager for web. It is a newly designed product based on kodexplorer. It is also a web code editor, which allows you to develop websites directly within the web browser.You can run kodbox either online or locally,on Linux, Windows or Mac based platforms",PHP,https://github.com/kalcaddle/kodbox
583,phpunit-bridge,2466,47,2466,0,2015-02-21T08:33:37Z,2025-03-17T19:45:59Z,1300,"Provides utilities for PHPUnit, especially user deprecation notices management",PHP,https://github.com/symfony/phpunit-bridge
584,laravel.io,2463,658,2463,13,2013-09-17T12:57:48Z,2025-03-28T11:22:29Z,28666,The Laravel.io Community Portal.,PHP,https://github.com/laravelio/laravel.io
585,Stringy,2459,217,2459,32,2013-07-09T19:26:31Z,2022-01-09T15:02:42Z,1459,A PHP string manipulation library with multibyte support,PHP,https://github.com/danielstjules/Stringy
586,Laravel-5-Generators-Extended,2448,347,2448,31,2015-02-26T00:54:26Z,2024-04-03T13:38:31Z,138,This package extends the core file generators that are included with Laravel 5,PHP,https://github.com/laracasts/Laravel-5-Generators-Extended
587,laravel-shop,2445,784,2445,25,2018-06-12T00:36:45Z,2023-01-07T04:08:03Z,8504,Laravel 电商实战教程的项目代码,PHP,https://github.com/summerblue/laravel-shop
588,laravel-page-speed,2441,288,2441,47,2017-09-10T01:41:07Z,2024-08-12T16:50:42Z,216,Package to optimize your site automatically which results in a 35%+ optimization,PHP,https://github.com/renatomarinho/laravel-page-speed
589,larecipe,2441,271,2441,26,2018-07-29T18:59:25Z,2025-03-20T00:42:34Z,6512,✏️ Write and ship beautiful documentation with your Laravel applications using MarkDown,PHP,https://github.com/saleem-hadad/larecipe
590,maccms10,2425,816,2425,29,2019-07-08T15:05:47Z,2025-03-24T06:13:45Z,8114,"苹果cms官网,苹果cmsv10,maccmsv10,麦克cms,开源cms,内容管理系统,视频分享程序,分集剧情程序,网址导航程序,文章程序,漫画程序,图片程序",PHP,https://github.com/magicblack/maccms10
591,cashier-stripe,2424,688,2424,1,2014-03-04T03:11:44Z,2025-03-05T19:17:48Z,47983,"Laravel Cashier provides an expressive, fluent interface to Stripe's subscription billing services.",PHP,https://github.com/laravel/cashier-stripe
592,promise,2418,148,2418,2,2012-10-24T21:41:22Z,2024-11-19T18:32:50Z,826,Promises/A implementation for PHP.,PHP,https://github.com/reactphp/promise
593,laravel-sitemap,2416,290,2416,0,2016-08-12T11:56:26Z,2025-03-21T08:54:43Z,634,Create and generate sitemaps with ease,PHP,https://github.com/spatie/laravel-sitemap
594,chrome,2415,287,2415,23,2017-11-17T12:08:46Z,2025-02-07T17:59:28Z,566,Instrument headless chrome/chromium instances from PHP,PHP,https://github.com/chrome-php/chrome
595,safe,2415,161,2415,26,2018-09-03T13:26:22Z,2025-03-26T21:00:27Z,2848,"All PHP functions, rewritten to throw exceptions instead of returning false",PHP,https://github.com/thecodingmachine/safe
596,assert,2414,186,2414,44,2012-05-20T20:24:17Z,2024-10-30T13:23:18Z,783,Thin assertion library for use in libraries and business-model,PHP,https://github.com/beberlei/assert
597,PHPCI,2414,437,2414,226,2013-05-10T14:17:41Z,2020-06-11T11:45:13Z,8696,PHPCI is a free and open source continuous integration tool specifically designed for PHP.,PHP,https://github.com/dancryer/PHPCI
598,PHPVerbalExpressions,2413,144,2413,2,2013-07-22T17:55:17Z,2020-06-13T05:13:01Z,83,PHP Regular expressions made easy,PHP,https://github.com/VerbalExpressions/PHPVerbalExpressions
599,IP-Tracer,2404,426,2404,0,2018-08-06T09:02:10Z,2024-09-21T14:51:20Z,171,Track any ip address with IP-Tracer. IP-Tracer is developed for Linux and Termux. you can retrieve any ip address information using IP-Tracer. ,PHP,https://github.com/rajkumardusad/IP-Tracer
600,polyfill-php73,2401,8,2401,0,2018-04-25T16:07:09Z,2024-09-09T12:24:31Z,37,Symfony polyfill backporting some PHP 7.3+ features to lower PHP versions,PHP,https://github.com/symfony/polyfill-php73
601,termwind,2391,86,2391,14,2021-09-26T10:50:01Z,2024-12-17T21:59:24Z,8990,"🍃 In short, it's like Tailwind CSS, but for the PHP command-line applications. ",PHP,https://github.com/nunomaduro/termwind
602,GeoIP2-php,2389,283,2389,2,2013-05-07T16:26:32Z,2025-03-21T19:00:37Z,5566,PHP API for GeoIP2 webservice client and database reader ,PHP,https://github.com/maxmind/GeoIP2-php
603,phpfastcache,2388,456,2388,8,2013-04-27T19:07:21Z,2025-03-02T13:47:34Z,21800,"A high-performance backend cache system.  It is intended for use in speeding up dynamic web applications by alleviating database load.  Well implemented, it can drops the database load to almost nothing, yielding faster page load times for users, better resource utilization.  It is simple yet powerful. ",PHP,https://github.com/PHPSocialNetwork/phpfastcache
604,php-reverse-shell,2383,1855,2383,23,2015-05-29T20:04:12Z,2024-08-07T14:25:17Z,140,,PHP,https://github.com/pentestmonkey/php-reverse-shell
605,LogViewer,2380,336,2380,20,2015-09-01T14:00:53Z,2024-07-25T13:12:34Z,1484,:page_with_curl: Provides a log viewer for Laravel,PHP,https://github.com/ARCANEDEV/LogViewer
606,filegator,2365,395,2365,193,2019-06-13T16:47:07Z,2025-03-10T22:29:08Z,6824,Powerful Multi-User File Manager,PHP,https://github.com/filegator/filegator
607,oauth2-server-laravel,2365,531,2365,11,2013-10-03T14:35:38Z,2023-08-18T08:19:05Z,746,An OAuth 2.0 bridge for Laravel and Lumen [DEPRECATED FOR LARAVEL 5.3+],PHP,https://github.com/lucadegasperi/oauth2-server-laravel
608,phpipam,2365,756,2365,1782,2015-06-18T08:37:33Z,2025-03-24T22:00:56Z,26859,phpipam development repository,PHP,https://github.com/phpipam/phpipam
609,math-php,2365,242,2365,57,2016-04-03T17:57:14Z,2025-01-26T21:01:16Z,5832,"Powerful modern math library for PHP: Features descriptive statistics and regressions; Continuous and discrete probability distributions; Linear algebra with matrices and vectors, Numerical analysis; special mathematical functions; Algebra",PHP,https://github.com/markrogoyski/math-php
610,mochat,2361,498,2361,7,2021-01-18T09:53:58Z,2024-04-26T07:24:07Z,7504,基于企业微信的开源SCRM应用开发框架&引擎，也是一套通用的企业私域流量管理系统!,PHP,https://github.com/mochat-cloud/mochat
611,paratest,2359,233,2359,3,2012-10-17T18:22:52Z,2025-03-26T21:31:39Z,2777,:computer: Parallel testing for PHPUnit,PHP,https://github.com/paratestphp/paratest
612,phpmd,2357,346,2357,153,2011-01-29T21:51:55Z,2025-03-28T07:43:16Z,8175,PHPMD is a spin-off project of PHP Depend and aims to be a PHP equivalent of the well known Java tool PMD. PHPMD can be seen as an user friendly frontend application for the raw metrics stream measured by PHP Depend.,PHP,https://github.com/phpmd/phpmd
613,skeleton,2357,170,2357,8,2016-12-06T21:47:24Z,2023-12-11T10:31:00Z,38,Standard PHP package skeleton.,PHP,https://github.com/php-pds/skeleton
614,payment,2354,674,2354,39,2016-06-15T02:36:05Z,2022-12-01T18:05:12Z,1358,Payment是php版本的支付聚合第三方sdk，集成了微信支付、支付宝支付、招商一网通支付。提供统一的调用接口，方便快速接入各种支付、查询、退款、转账能力。服务端接入支付功能，方便、快捷。,PHP,https://github.com/helei112g/payment
615,webman,2353,230,2353,98,2020-04-26T15:40:35Z,2025-02-05T14:34:23Z,304,Probably the fastest PHP web framework in the world.,PHP,https://github.com/walkor/webman
616,debug-bundle,2352,11,2352,0,2014-09-26T13:00:37Z,2024-11-29T08:51:07Z,349,Provides a tight integration of the Symfony VarDumper component and the ServerLogCommand from MonologBridge into the Symfony full-stack framework,PHP,https://github.com/symfony/debug-bundle
617,drush,2349,1091,2349,459,2012-01-16T20:26:51Z,2025-03-28T15:02:04Z,110444,"Drush is a command-line shell and scripting interface for Drupal, a veritable Swiss Army knife designed to make life easier for those who spend their working hours hacking away at the command prompt.",PHP,https://github.com/drush-ops/drush
618,phploc,2346,164,2346,0,2009-01-22T11:10:47Z,2024-01-30T14:03:43Z,22147,A tool for quickly measuring the size of a PHP project.,PHP,https://github.com/sebastianbergmann/phploc
619,cache-contracts,2340,7,2340,0,2019-05-27T06:38:10Z,2025-03-24T12:35:49Z,72,A set of cache abstractions extracted out of the Symfony components,PHP,https://github.com/symfony/cache-contracts
620,CodeIgniter-Ion-Auth,2337,1134,2337,14,2010-01-20T19:19:39Z,2024-11-02T13:02:53Z,3216,Simple and Lightweight Auth System for CodeIgniter,PHP,https://github.com/benedmunds/CodeIgniter-Ion-Auth
621,serializer,2334,587,2334,170,2012-12-01T12:46:39Z,2025-02-11T23:17:42Z,5105,"Library for (de-)serializing data of any complexity (supports JSON, and XML)",PHP,https://github.com/schmittjoh/serializer
622,laravel-breadcrumbs,2332,414,2332,1,2013-04-28T21:56:16Z,2020-10-18T07:51:03Z,791,Please see the Diglactic fork.,PHP,https://github.com/d13r/laravel-breadcrumbs
623,firebase-php,2329,444,2329,18,2015-01-07T23:07:53Z,2025-03-20T01:03:44Z,4090,Unofficial Firebase Admin SDK for PHP,PHP,https://github.com/kreait/firebase-php
624,DirectoryLister,2325,516,2325,11,2011-02-16T21:47:13Z,2025-03-24T18:18:01Z,6681,📂 Directory Lister is the easiest way to expose the contents of any web-accessible folder for browsing and sharing.,PHP,https://github.com/DirectoryLister/DirectoryLister
625,p0wny-shell,2324,658,2324,2,2016-11-09T20:41:01Z,2024-05-16T10:22:11Z,123,Single-file PHP shell,PHP,https://github.com/flozz/p0wny-shell
626,plugin-update-checker,2319,418,2319,93,2012-11-06T07:41:27Z,2024-12-09T15:47:56Z,1164,"A custom update checker for WordPress plugins. Useful if you don't want to host your project in the official WP repository, but would still like it to support automatic updates. Despite the name, it also works with themes.",PHP,https://github.com/YahnisElsts/plugin-update-checker
627,open-ai,2318,299,2318,28,2021-12-21T13:07:08Z,2025-03-12T12:05:15Z,2119,"OpenAI PHP SDK : Most downloaded, forked, contributed, huge community supported, and used PHP (Laravel , Symfony, Yii, Cake PHP or any PHP framework) SDK for OpenAI GPT-3 and DALL-E. It also supports chatGPT-like streaming. (ChatGPT AI is supported)",PHP,https://github.com/orhanerday/open-ai
628,phpsocket.io,2314,511,2314,60,2015-08-06T13:44:37Z,2025-03-24T18:58:52Z,404,A server side alternative implementation of socket.io in PHP based on workerman.,PHP,https://github.com/walkor/phpsocket.io
629,redbean,2313,278,2313,2,2009-05-29T07:39:09Z,2024-12-14T13:21:50Z,8243,"ORM layer that creates models, config and database on the fly",PHP,https://github.com/gabordemooij/redbean
630,laravel-translatable,2311,285,2311,0,2016-04-07T11:49:51Z,2025-02-24T02:39:02Z,321,Making Eloquent models translatable,PHP,https://github.com/spatie/laravel-translatable
631,smarty,2299,717,2299,97,2014-10-30T20:15:10Z,2025-03-17T08:18:09Z,23808,"Smarty is a template engine for PHP, facilitating the separation of presentation (HTML/CSS) from application logic.",PHP,https://github.com/smarty-php/smarty
632,php-langspec,2298,269,2298,20,2014-07-28T21:48:05Z,2024-05-04T20:25:57Z,1867,PHP Language Specification,PHP,https://github.com/php/php-langspec
633,chatify,2295,484,2295,1,2019-12-30T10:28:55Z,2024-11-06T09:38:36Z,4384,"Laravel's #1 one-to-one chatting system package, helps you add a complete real-time chatting system to your new/existing Laravel application with only one command.",PHP,https://github.com/munafio/chatify
634,laravel-model-caching,2293,224,2293,7,2017-09-17T14:40:24Z,2025-02-27T00:39:39Z,2239,Eloquent model-caching made easy.,PHP,https://github.com/mikebronner/laravel-model-caching
635,HWIOAuthBundle,2291,802,2291,6,2012-03-02T11:56:40Z,2025-03-02T21:19:31Z,3814,OAuth client integration for Symfony. Supports both OAuth1.0a and OAuth2.,PHP,https://github.com/hwi/HWIOAuthBundle
636,vuedo,2287,540,2287,24,2016-07-15T06:07:07Z,2020-10-01T14:37:45Z,1014,"Vuedo is a blog platform, built with Laravel and Vue.js.",PHP,https://github.com/Vuedo/vuedo
637,blade-icons,2284,149,2284,3,2016-08-30T16:05:53Z,2025-03-28T09:28:09Z,458,A package to easily make use of SVG icons in your Laravel Blade views.,PHP,https://github.com/blade-ui-kit/blade-icons
638,GoogleAuthenticator,2280,704,2280,58,2012-03-11T23:12:04Z,2024-04-30T12:57:04Z,39,PHP class to generate and verify Google Authenticator 2-factor authentication,PHP,https://github.com/PHPGangsta/GoogleAuthenticator
639,DaybydayCRM,2279,768,2279,28,2016-01-14T22:43:51Z,2025-03-08T03:14:17Z,17905,"DaybydayCRM an open-source CRM, to help you keep track of your daily workflow.",PHP,https://github.com/Bottelet/DaybydayCRM
640,Elastica,2265,732,2265,121,2010-10-19T17:04:21Z,2025-02-14T11:24:26Z,24709,Elastica is a PHP client for elasticsearch,PHP,https://github.com/ruflin/Elastica
641,wizard,2257,358,2257,104,2017-07-27T13:01:23Z,2023-03-22T02:33:32Z,14981,Wizard是一款开源的文档管理工具，支持Markdown/Swagger/Table类型的文档。,PHP,https://github.com/mylxsw/wizard
642,PHP,2255,497,2255,6,2020-07-04T08:16:11Z,2025-01-11T01:25:05Z,397,All Algorithms implemented in PHP,PHP,https://github.com/TheAlgorithms/PHP
643,NelmioApiDocBundle,2250,847,2250,154,2012-04-12T16:28:15Z,2025-03-26T15:19:14Z,23213,Generates documentation for your REST API from attributes,PHP,https://github.com/nelmio/NelmioApiDocBundle
644,php-gui,2247,175,2247,35,2016-03-25T03:02:31Z,2022-05-29T18:11:37Z,143353,Extensionless PHP Graphic User Interface library,PHP,https://github.com/gabrielrcouto/php-gui
645,baum,2241,458,2241,159,2013-05-04T12:12:26Z,2024-06-11T18:02:31Z,638,Baum is an implementation of the Nested Set pattern for Laravel's Eloquent ORM.,PHP,https://github.com/etrepat/baum
646,symfony-docs,2240,5196,2240,223,2010-02-17T08:43:51Z,2025-03-27T22:13:18Z,92267,The Symfony documentation,PHP,https://github.com/symfony/symfony-docs
