Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size (KB),Description,Language,Repo URL
613,trammel,243,8,243,2,2010-04-02T01:03:18Z,2014-07-31T15:09:48Z,386,Contracts programming with Clojure,Clojure,https://github.com/fogus/trammel
614,clj-fast,243,1,243,10,2019-10-22T10:22:19Z,2022-04-14T08:13:41Z,4610,Unpredictably faster Clojure,Clojure,https://github.com/bsless/clj-fast
615,enliven,243,7,243,3,2014-01-17T13:24:25Z,2015-06-24T16:18:16Z,560,"Enlive next: faster, better, broader",Clojure,https://github.com/cgrand/enliven
616,tapestry,243,6,243,0,2020-08-15T19:00:58Z,2025-02-26T16:27:06Z,66,Weave loom fibers into your Clojure,Clojure,https://github.com/teknql/tapestry
617,seqexp,242,9,242,6,2014-06-19T10:10:14Z,2020-11-12T16:20:41Z,64,Regexp for sequences!,Clojure,https://github.com/cgrand/seqexp
618,faraday,242,83,242,3,2013-05-21T08:04:54Z,2024-06-01T19:39:27Z,952,Amazon DynamoDB client for Clojure,Clojure,https://github.com/taoensso/faraday
619,guardrails,242,26,242,1,2019-10-28T14:51:38Z,2025-03-16T17:34:39Z,319,"Efficient, hassle-free function call validation with a concise inline syntax for clojure.spec and Malli",Clojure,https://github.com/fulcrologic/guardrails
620,meteor-load-test,242,23,242,5,2013-04-13T22:41:01Z,2017-02-17T21:46:30Z,276,Load testing tool for Meteor applications,Clojure,https://github.com/alanning/meteor-load-test
621,safely,240,9,240,1,2015-09-20T20:22:01Z,2024-11-06T14:39:00Z,1567,Safely is a Clojure's circuit-breaker library for handling retries in an elegant declarative way.,Clojure,https://github.com/BrunoBonacci/safely
622,tea-time,240,5,240,1,2018-04-03T17:43:37Z,2018-12-20T14:44:09Z,18,Lightweight Clojure task scheduler,Clojure,https://github.com/aphyr/tea-time
623,flow,240,4,240,1,2018-07-05T14:22:23Z,2024-06-07T11:18:48Z,277,Functional (and opinionated) errors handling in Clojure,Clojure,https://github.com/fmnoise/flow
624,trombi,239,20,239,2,2014-01-15T18:39:13Z,2024-01-04T08:57:45Z,528,Load testing library for testing stateful apps with Clojure,Clojure,https://github.com/mhjort/trombi
625,kern,238,15,238,7,2013-01-11T04:20:07Z,2021-05-08T10:17:38Z,253,A Parser Combinators Library for Clojure,Clojure,https://github.com/blancas/kern
626,clj-statecharts,238,15,238,10,2020-08-25T08:11:37Z,2023-06-17T14:45:11Z,1864,State Machine and StateCharts for Clojure(Script),Clojure,https://github.com/lucywang000/clj-statecharts
627,clj-reload,238,7,238,3,2024-01-29T19:12:48Z,2025-03-19T23:34:25Z,284,Smarter way to reload Clojure code,Clojure,https://github.com/tonsky/clj-reload
628,cli,238,19,238,2,2022-06-02T11:24:04Z,2025-03-18T09:44:07Z,320,Turn Clojure functions into CLIs!,Clojure,https://github.com/babashka/cli
629,causatum,237,8,237,4,2013-08-01T16:09:45Z,2017-10-16T12:44:18Z,33,A Clojure library for generating streams of events based on stochastic state machines.,Clojure,https://github.com/candera/causatum
630,cljr,237,11,237,10,2010-06-19T19:49:57Z,2010-07-22T21:59:58Z,1047,cljr is a Clojure REPL and package management system.,Clojure,https://github.com/liebke/cljr
631,webfui,237,19,237,4,2012-11-14T22:29:15Z,2013-01-30T18:40:04Z,3390,Client-Side Web Framework for ClojureScript,Clojure,https://github.com/drcode/webfui
632,clj-drone,237,21,237,3,2013-01-03T19:15:34Z,2017-04-11T13:39:25Z,7437,Clojure Copter - Control for the AR Parrot Drone,Clojure,https://github.com/gigasquid/clj-drone
633,clj-ssh,236,66,236,30,2010-03-05T21:29:48Z,2023-12-23T10:27:53Z,494,SSH commands via jsch,Clojure,https://github.com/clj-commons/clj-ssh
634,cloroutine,236,13,236,12,2018-07-24T14:59:54Z,2024-11-19T09:09:44Z,45,Coroutine support for clojure,Clojure,https://github.com/leonoel/cloroutine
635,overarch,236,6,236,1,2023-05-07T14:55:00Z,2025-03-28T08:09:33Z,4559,"Overarch provides a data model for the holistic description of a software system, opening multiple use cases on the model data. Supports C4 and UML diagram generation with PlantUML.",Clojure,https://github.com/soulspace-org/overarch
636,pcp,234,5,234,9,2020-03-21T07:22:50Z,2022-03-12T11:07:05Z,4956,PCP: Clojure Processor -- A Clojure replacement for PHP,Clojure,https://github.com/alekcz/pcp
637,BotHack,234,24,234,4,2014-03-08T16:16:27Z,2016-09-07T14:24:50Z,27543,BotHack – A Nethack Bot Framework,Clojure,https://github.com/krajj7/BotHack
638,clip,233,15,233,9,2019-10-12T15:03:37Z,2023-10-28T16:51:08Z,142,Light structure and support for dependency injection,Clojure,https://github.com/juxt/clip
639,cljs-tui-template,232,9,232,3,2019-01-08T00:15:05Z,2019-03-08T18:34:58Z,983,A leiningen template to generate ClojureScript Terminal-User-Interface applications built on web technologies you already know.,Clojure,https://github.com/jaidetree/cljs-tui-template
640,pyramid,232,11,232,3,2020-10-29T05:39:43Z,2024-11-15T23:10:33Z,682,A library for storing and querying graph data in Clojure,Clojure,https://github.com/lilactown/pyramid
641,kalai,232,17,232,2,2019-11-11T23:51:23Z,2023-07-25T15:22:49Z,961,"A source-to-source transpiler to convert Clojure to multiple target languages (Rust, C++, Java, ...)",Clojure,https://github.com/kalai-transpiler/kalai
642,doxa,232,8,232,10,2021-02-07T19:09:39Z,2023-07-21T13:24:57Z,2289,,Clojure,https://github.com/ribelo/doxa
643,data.xml,232,69,232,3,2011-03-11T15:05:46Z,2024-07-15T17:56:09Z,592,,Clojure,https://github.com/clojure/data.xml
644,parsatron,232,23,232,11,2011-02-08T04:26:35Z,2021-02-18T19:12:15Z,72,Clojure parser combinators,Clojure,https://github.com/youngnh/parsatron
645,datsys,231,25,231,21,2016-03-17T05:08:03Z,2017-12-18T18:33:28Z,5047,(+ clj cljs datomic datascript re-frame-esque-frp),Clojure,https://github.com/metasoarous/datsys
646,reagi,231,13,231,4,2013-05-12T18:34:52Z,2016-03-04T19:50:04Z,1351,An FRP library for Clojure and ClojureScript,Clojure,https://github.com/weavejester/reagi
647,clout,231,31,231,2,2009-10-24T20:24:46Z,2018-04-13T19:01:14Z,80,HTTP route-matching library for Clojure,Clojure,https://github.com/weavejester/clout
648,mimir,230,8,230,0,2012-03-25T19:49:47Z,2024-03-05T10:52:18Z,444,Mímir is an experimental rule engine written in Clojure.,Clojure,https://github.com/hraberg/mimir
649,unrepl,230,17,230,15,2017-03-02T11:48:00Z,2019-05-28T13:56:11Z,257,A common ground for better Clojure REPLs,Clojure,https://github.com/Unrepl/unrepl
650,nix-env-selector,230,30,230,24,2019-09-26T15:36:28Z,2025-03-05T08:31:12Z,5805,Allows switch environment for Visual Studio Code using Nix Package Manager.,Clojure,https://github.com/arrterian/nix-env-selector
651,nurokit,229,13,229,2,2012-11-27T13:44:52Z,2015-09-08T04:00:23Z,11822,Toolkit for machine learning in Clojure,Clojure,https://github.com/nuroko/nurokit
652,discljord,229,28,229,19,2017-11-18T04:43:16Z,2024-07-22T20:49:23Z,1110,"A Clojure wrapper library for the Discord API, with full API coverage (except voice, for now), and high scalability",Clojure,https://github.com/discljord/discljord
653,jig,227,19,227,7,2013-08-19T10:50:54Z,2014-03-26T13:46:22Z,1482,Jig is an application harness providing a beautifully interactive development experience for Clojure projects.,Clojure,https://github.com/juxt/jig
654,genartlib,227,20,227,2,2016-03-05T21:35:50Z,2024-09-09T18:26:59Z,176,Utilities for creating generative artwork with Clojure,Clojure,https://github.com/thobbs/genartlib
655,huri,226,17,226,19,2016-02-20T10:31:18Z,2019-02-05T16:12:15Z,409,Tools for the lazy data scientist,Clojure,https://github.com/sbelak/huri
656,dependency,225,30,225,2,2013-04-07T13:42:10Z,2023-08-28T13:43:29Z,23,A data structure for representing dependency graphs in Clojure,Clojure,https://github.com/stuartsierra/dependency
657,clutch,225,38,225,30,2009-05-23T23:30:26Z,2018-05-08T15:40:18Z,457,A Clojure library for Apache CouchDB.,Clojure,https://github.com/clojure-clutch/clutch
658,kekkonen,225,15,225,22,2012-11-28T12:44:20Z,2019-11-01T13:34:51Z,576,A remote (CQRS) API library for Clojure.,Clojure,https://github.com/metosin/kekkonen
659,process,225,32,225,9,2020-08-07T14:52:54Z,2025-03-17T19:39:36Z,779,Clojure library for shelling out / spawning sub-processes,Clojure,https://github.com/babashka/process
660,scicloj.ml,225,16,225,2,2021-03-18T13:58:42Z,2024-11-29T21:15:19Z,5329,A Clojure machine learning library,Clojure,https://github.com/scicloj/scicloj.ml
661,fork,225,12,225,0,2019-08-12T22:23:40Z,2024-04-03T21:47:03Z,853,A non-intrusive Clojurescript form management library for Re-frame and Reagent.,Clojure,https://github.com/luciodale/fork
662,zest,224,13,224,6,2016-01-13T00:20:18Z,2019-12-14T19:09:57Z,1321,[UNMAINTAINED] Zest documentation browser,Clojure,https://github.com/zestdocs/zest
663,metabase-athena-driver,223,32,223,2,2019-05-07T14:30:58Z,2022-12-08T18:15:27Z,146,An Amazon Athena driver for Metabase 0.32 and later,Clojure,https://github.com/dacort/metabase-athena-driver
664,pushy,223,28,223,15,2014-10-09T00:31:04Z,2022-01-18T10:34:44Z,56,Clojurescript library for quick and easy HTML5 pushState,Clojure,https://github.com/kibu-australia/pushy
665,quartzite,223,35,223,3,2011-12-18T19:42:39Z,2025-02-05T16:39:00Z,301,Quarzite is a thin idiomatic Clojure layer on top the Quartz Scheduler,Clojure,https://github.com/michaelklishin/quartzite
666,spec.alpha,222,49,222,2,2017-04-26T15:28:51Z,2024-07-15T17:56:20Z,348,Clojure library to describe the structure of data and functions,Clojure,https://github.com/clojure/spec.alpha
667,silk,222,13,222,5,2014-06-28T01:37:36Z,2022-01-04T23:48:51Z,74,Routing for Clojure & ClojureScript,Clojure,https://github.com/domkm/silk
668,cambada,222,28,222,23,2018-06-10T15:31:27Z,2020-12-24T00:42:23Z,48,"Packager for Clojure based on deps.edn (AKA tools.deps). Supporting jar, uberjar and GraalVM's native-image.",Clojure,https://github.com/luchiniatwork/cambada
669,Logic-Starter,221,16,221,0,2011-07-13T18:31:16Z,2013-03-12T07:23:07Z,2071,Starter Project for Introduction to Logic Programming with Clojure,Clojure,https://github.com/frenchy64/Logic-Starter
670,logseq-query,221,9,221,6,2022-02-02T07:11:11Z,2023-01-30T04:59:46Z,114,,Clojure,https://github.com/cldwalker/logseq-query
671,pandect,221,11,221,0,2013-05-16T01:57:57Z,2024-09-17T12:23:44Z,1535,"Fast and easy-to-use Message Digest, Checksum and HMAC library for Clojure | Migrated to codeberg",Clojure,https://github.com/xsc/pandect
672,telemere,221,7,221,6,2023-08-28T10:06:36Z,2025-03-10T21:31:58Z,2291,Structured logs and telemetry for Clojure/Script,Clojure,https://github.com/taoensso/telemere
673,ClojureNews,221,25,221,5,2016-05-15T16:22:13Z,2018-03-19T08:16:09Z,3811,Clojure News Web Application - (Hacker News Clone),Clojure,https://github.com/ertugrulcetin/ClojureNews
674,epitaph,221,27,221,9,2016-09-11T22:09:46Z,2021-04-09T17:00:53Z,743,https://mkremins.itch.io/epitaph,Clojure,https://github.com/mkremins/epitaph
675,crate,220,27,220,5,2012-02-04T21:34:53Z,2015-11-02T21:08:01Z,242,A ClojureScript implementation of Hiccup,Clojure,https://github.com/ibdknox/crate
676,flyer.js,220,12,220,0,2014-08-25T15:26:43Z,2018-06-10T17:15:50Z,659,"Broadcast Messaging Library that works between iFrames, Frames, and Windows",Clojure,https://github.com/benzap/flyer.js
677,inflections-clj,220,23,220,4,2010-02-10T19:26:59Z,2024-05-07T20:05:13Z,405,Rails-like inflection library for Clojure and ClojureScript,Clojure,https://github.com/r0man/inflections-clj
678,fnhouse,220,28,220,3,2014-02-25T00:58:48Z,2016-04-19T09:05:54Z,154,,Clojure,https://github.com/plumatic/fnhouse
679,bob,220,16,220,12,2017-09-16T11:37:44Z,2025-03-28T08:23:16Z,1733,This is what CI/CD should've been.,Clojure,https://github.com/bob-cd/bob
680,Dynadoc,219,7,219,7,2017-11-18T14:41:59Z,2022-10-14T09:39:42Z,1446,Dynamic documentation for Clojure(Script),Clojure,https://github.com/oakes/Dynadoc
681,yagni,219,10,219,10,2015-03-15T21:05:12Z,2021-09-30T13:07:31Z,65,A Leiningen plugin for finding dead code,Clojure,https://github.com/venantius/yagni
682,openai-clojure,219,31,219,3,2023-01-30T22:25:08Z,2024-11-05T19:03:33Z,487,Clojure functions to drive the OpenAI API,Clojure,https://github.com/wkok/openai-clojure
683,omchaya,218,10,218,1,2014-02-17T22:45:15Z,2014-04-11T22:41:09Z,8147,ClojureScript + Om client for Kandan (http://kandanapp.com/),Clojure,https://github.com/sgrove/omchaya
684,duratom,217,14,217,1,2016-06-11T10:49:22Z,2023-12-09T21:08:44Z,204,A durable atom type for Clojure,Clojure,https://github.com/jimpil/duratom
685,clojure-protobuf,217,70,217,28,2010-01-19T06:16:06Z,2017-09-01T21:32:43Z,638,Google protocol buffers wrapper for Clojure.,Clojure,https://github.com/ninjudd/clojure-protobuf
686,test.chuck,216,26,216,13,2014-04-12T02:09:57Z,2024-12-21T01:41:35Z,438,A utility library for test.check,Clojure,https://github.com/gfredericks/test.chuck
687,avi,216,15,216,7,2014-02-23T19:12:02Z,2018-01-26T16:15:33Z,1105,a lively vi,Clojure,https://github.com/maitria/avi
688,clojure-lanterna,216,51,216,8,2012-07-07T03:55:52Z,2019-02-26T17:51:42Z,98,A Clojurey wrapper around the Lanterna terminal output library.,Clojure,https://github.com/MultiMUD/clojure-lanterna
689,rich4clojure,216,46,216,9,2021-07-20T13:53:31Z,2023-10-06T07:49:33Z,354,Practice Clojure using Interactive Programming in your editor,Clojure,https://github.com/PEZ/rich4clojure
690,system,215,19,215,5,2021-08-09T14:42:03Z,2024-10-22T11:51:46Z,431,a dependency injection library for Clojure and ClojureScript 🍩,Clojure,https://github.com/donut-party/system
691,tools.build,215,32,215,0,2021-04-28T20:39:50Z,2025-03-25T22:52:37Z,1709,Clojure builds as Clojure programs,Clojure,https://github.com/clojure/tools.build
692,data.finger-tree,215,14,215,1,2010-10-12T13:28:17Z,2024-07-15T17:56:30Z,143,Finger Tree data structure,Clojure,https://github.com/clojure/data.finger-tree
693,lein-localrepo,215,15,215,1,2011-07-11T18:28:28Z,2017-06-20T21:40:46Z,33,Work with local Maven repository,Clojure,https://github.com/kumarshantanu/lein-localrepo
694,backtick,214,11,214,0,2012-11-22T09:32:48Z,2023-09-09T17:22:04Z,29,Clojure's syntax-quote reader macro as a normal macro,Clojure,https://github.com/brandonbloom/backtick
695,delimc,214,22,214,6,2011-03-25T05:37:55Z,2020-06-26T14:53:48Z,135,Delimited continuations for Clojure,Clojure,https://github.com/swannodette/delimc
696,hiccups,214,22,214,3,2011-08-07T09:56:28Z,2020-11-06T18:17:22Z,42,A ClojureScript port of Hiccup - a fast library for rendering HTML in ClojureScript,Clojure,https://github.com/teropa/hiccups
697,dotfiles,213,26,213,1,2019-12-26T05:58:50Z,2022-06-12T23:40:26Z,30187,"Dotfiles (macOS, stow, brew, yabai, nvim, kitty, tmux)",Clojure,https://github.com/camspiers/dotfiles
698,oss.io,213,61,213,28,2014-11-05T14:20:33Z,2017-07-22T07:58:22Z,446,Developers gathering up,Clojure,https://github.com/bcambel/oss.io
699,clojail,213,27,213,9,2011-03-22T19:33:17Z,2019-09-22T13:47:10Z,424,A control freak's best friend,Clojure,https://github.com/Raynes/clojail
700,lein-monolith,213,18,213,3,2016-06-12T05:51:00Z,2024-10-15T18:21:43Z,462,Leiningen plugin for working with monorepos.,Clojure,https://github.com/amperity/lein-monolith
701,strucjure,213,11,213,2,2012-10-06T21:19:52Z,2013-12-25T10:47:13Z,1277,A library for doing stuff to other stuff. ,Clojure,https://github.com/jamii/strucjure
702,nomad,213,15,213,0,2013-03-30T14:58:05Z,2020-04-26T14:34:23Z,186, A configuration library designed to allow Clojure applications to travel painlessly between different environments.,Clojure,https://github.com/jarohen/nomad
703,otplike,212,5,212,11,2016-08-09T16:21:38Z,2024-02-19T19:50:57Z,678,Erlang/OTP like processes and behaviours for Clojure on top of core.async,Clojure,https://github.com/suprematic/otplike
704,clj-kafka,212,76,212,22,2012-01-22T23:01:21Z,2016-05-17T01:44:48Z,309,Wrapper to the Java API for interacting with Kafka,Clojure,https://github.com/pingles/clj-kafka
705,cqrs-server,211,13,211,4,2015-02-09T19:42:15Z,2015-05-11T06:42:50Z,290,"An opinionated Clojure CQRS/ES implementation using Onyx, Datomic, DynamoDB, Kafka and Zookeeper.",Clojure,https://github.com/Yuppiechef/cqrs-server
706,stencil,210,37,210,11,2011-05-23T21:32:59Z,2018-05-09T21:31:46Z,314,A Clojure implementation of Mustache,Clojure,https://github.com/davidsantiago/stencil
707,gniazdo,210,38,210,3,2013-10-17T14:45:40Z,2023-04-30T14:22:53Z,68,A WebSocket client for Clojure,Clojure,https://github.com/stalefruits/gniazdo
708,honeyeql,210,8,210,3,2020-01-15T08:55:11Z,2024-11-01T12:59:33Z,1106,HoneyEQL is a Clojure library enables you to query database using the EDN Query Language.,Clojure,https://github.com/tamizhvendan/honeyeql
709,sqlingvo,210,23,210,13,2012-10-23T20:15:30Z,2024-05-07T19:37:11Z,1250,A Clojure & ClojureScript DSL for SQL,Clojure,https://github.com/r0man/sqlingvo
710,ataraxy,209,13,209,7,2015-12-14T19:22:02Z,2022-06-19T23:09:56Z,125,A data-driven Ring routing and destructuring library,Clojure,https://github.com/weavejester/ataraxy
711,tools.reader,209,66,209,1,2013-02-02T21:52:50Z,2025-03-10T11:56:08Z,1161,Clojure reader in Clojure,Clojure,https://github.com/clojure/tools.reader
712,sieppari,209,22,209,12,2018-08-09T14:48:04Z,2024-12-31T15:12:26Z,266,"Small, fast, and complete interceptor library for Clojure/Script",Clojure,https://github.com/metosin/sieppari
713,meltdown,209,13,209,1,2013-05-17T16:00:28Z,2016-01-02T01:52:21Z,263,"Clojure interface to Reactor, an event-driven programming and stream processing toolkit for the JVM",Clojure,https://github.com/clojurewerkz/meltdown
714,replumb,209,16,209,20,2015-10-28T00:38:54Z,2018-08-17T17:54:35Z,661,ClojureScript plumbing for your self-hosted REPLs.,Clojure,https://github.com/arichiardi/replumb
715,mbrainz-sample,208,39,208,3,2013-04-11T20:15:05Z,2025-03-19T13:40:42Z,1764,Example queries and rules for working with the Datomic mbrainz example database,Clojure,https://github.com/Datomic/mbrainz-sample
716,dysentery,208,24,208,10,2016-04-24T02:12:33Z,2025-03-24T04:04:47Z,13829,Exploring ways to participate in a Pioneer Pro DJ Link network,Clojure,https://github.com/Deep-Symmetry/dysentery
717,formative,208,18,208,20,2012-09-06T15:24:32Z,2020-09-30T18:10:21Z,432,"Web forms for Clojure and ClojureScript  - rendering, parsing, and validating",Clojure,https://github.com/jkk/formative
718,vertigo,207,7,207,0,2013-05-18T00:06:50Z,2016-11-21T17:55:08Z,499,heterogeneous structs for clojure,Clojure,https://github.com/ztellman/vertigo
719,dom-top,207,8,207,9,2017-01-19T18:56:16Z,2025-03-07T16:35:48Z,71,"Unorthodox control flow, for Clojurists with masochistic sensibilities.",Clojure,https://github.com/aphyr/dom-top
720,datascope,207,9,207,1,2016-05-28T17:36:21Z,2020-04-03T16:16:45Z,185,Visualization of Clojure data structures using Graphviz,Clojure,https://github.com/walmartlabs/datascope
721,lymchat,207,20,207,0,2016-09-14T01:34:13Z,2019-07-08T23:21:24Z,9751,Lymchat - learn different cultures. ,Clojure,https://github.com/tiensonqin/lymchat
722,fetch,207,30,207,6,2012-02-04T21:21:32Z,2020-10-25T07:46:03Z,23,A ClojureScript library for Client/Server interaction ⛺,Clojure,https://github.com/LightTable/fetch
723,girouette,206,18,206,3,2020-12-27T17:47:19Z,2024-06-17T19:14:37Z,386,"Grammar-based, generative approach to CSS.",Clojure,https://github.com/green-coder/girouette
724,spec-coerce,206,14,206,2,2017-07-20T22:53:25Z,2022-01-09T13:40:08Z,134,Coerce by leveraging your specs,Clojure,https://github.com/wilkerlucio/spec-coerce
725,typed-clojure,206,12,206,0,2011-11-21T11:38:13Z,2013-02-08T11:07:13Z,2137,DEPRECATED SEE BELOW Gradual typing for Clojure,Clojure,https://github.com/frenchy64/typed-clojure
726,clj-otel,206,13,206,7,2022-02-22T21:06:55Z,2025-03-22T17:53:13Z,2400,An idiomatic Clojure API for adding telemetry to your libraries and applications using OpenTelemetry.,Clojure,https://github.com/steffan-westcott/clj-otel
727,vectorz-clj,205,18,205,13,2012-12-01T13:44:04Z,2025-02-16T14:32:29Z,830,Fast matrix and vector maths library for Clojure - as a core.matrix implementation,Clojure,https://github.com/mikera/vectorz-clj
728,clojure-mail,205,54,205,14,2012-07-26T18:48:32Z,2021-04-14T13:01:40Z,177,"A Clojure library for parsing, downloading and reading email from IMAP servers.",Clojure,https://github.com/owainlewis/clojure-mail
729,cljs-react-material-ui,205,31,205,14,2016-04-20T13:59:35Z,2018-09-03T14:09:59Z,72,Clojurescript library for using material-ui.com,Clojure,https://github.com/madvas/cljs-react-material-ui
730,crypto-password,205,15,205,1,2012-11-26T20:48:15Z,2023-06-01T16:08:55Z,157,Library for securely hashing passwords,Clojure,https://github.com/weavejester/crypto-password
731,react-tutorial-om,205,12,205,0,2013-12-19T22:36:53Z,2014-03-18T18:39:01Z,278,The react tutorial rewritten in Om,Clojure,https://github.com/jalehman/react-tutorial-om
732,synthread,205,12,205,0,2013-01-23T21:48:19Z,2015-06-20T00:29:51Z,488,Syntax threading macros for Clojure,Clojure,https://github.com/Viasat/synthread
733,superstring,205,10,205,0,2015-04-05T11:51:33Z,2024-12-28T17:37:03Z,233,Clojure and Clojurescript string library,Clojure,https://github.com/expez/superstring
734,neocons,204,31,204,3,2011-11-19T09:26:30Z,2024-11-18T19:42:50Z,708,A feature rich idiomatic Clojure client for the Neo4J REST API,Clojure,https://github.com/michaelklishin/neocons
735,supdate,204,4,204,3,2016-12-28T17:39:41Z,2022-10-12T14:53:12Z,32,Clojure's update with superpowers.,Clojure,https://github.com/vvvvalvalval/supdate
736,clj-rethinkdb,204,42,204,41,2014-10-03T13:21:49Z,2019-04-24T03:12:49Z,776,,Clojure,https://github.com/apa512/clj-rethinkdb
737,atom-parinfer,204,8,204,22,2015-10-27T00:32:59Z,2022-11-01T14:23:20Z,1844,Parinfer for Atom,Clojure,https://github.com/oakmac/atom-parinfer
738,reagent-material-ui,203,19,203,8,2019-09-29T23:25:56Z,2023-03-08T22:29:57Z,12070,Reagent wrapper for MUI (formerly Material UI) v5,Clojure,https://github.com/arttuka/reagent-material-ui
739,fulcro-rad,203,50,203,2,2019-11-09T23:12:18Z,2025-03-27T04:27:42Z,1655,Fulcro Rapid Application Development,Clojure,https://github.com/fulcrologic/fulcro-rad
740,homebase-react,202,10,202,1,2020-10-06T21:51:53Z,2021-09-07T14:27:55Z,39797,The React state management library for write-heavy applications,Clojure,https://github.com/homebaseio/homebase-react
741,lacinia-pedestal,202,62,202,7,2017-04-10T23:39:00Z,2024-11-18T02:46:11Z,965,Expose Lacinia GraphQL as Pedestal endpoints,Clojure,https://github.com/walmartlabs/lacinia-pedestal
742,insn,202,5,202,1,2017-08-18T02:31:45Z,2025-01-11T13:56:22Z,286,Functional JVM bytecode generation for Clojure.,Clojure,https://github.com/jgpc42/insn
743,parsley,201,24,201,8,2009-09-07T13:30:23Z,2018-02-27T11:41:06Z,280,a DSL for creating total and truly incremental parsers in Clojure,Clojure,https://github.com/cgrand/parsley
744,shadow-arborist,199,5,199,0,2019-05-20T13:11:47Z,2022-07-09T19:05:07Z,25,"Exploring a CLJS world without React, see shadow-grove repo instead.",Clojure,https://github.com/thheller/shadow-arborist
745,backup-scripts,199,7,199,0,2021-01-31T13:16:07Z,2021-05-29T14:11:54Z,41,The various scripts I use to back up my home computers using ssh and rsync,Clojure,https://github.com/eamonnsullivan/backup-scripts
746,parallel,198,5,198,1,2018-01-07T17:30:15Z,2019-07-16T07:45:21Z,937,A library of parallel-enabled Clojure functions,Clojure,https://github.com/reborg/parallel
747,numberwords,198,9,198,1,2020-01-12T15:11:23Z,2021-01-20T12:30:45Z,1783,Convert a number to an approximated text expression: from '0.23' to 'less than a quarter'.,Clojure,https://github.com/accelerated-text/numberwords
748,clj-aws-s3,198,103,198,30,2012-01-29T17:15:23Z,2017-04-01T11:59:37Z,125,S3 client library for Clojure,Clojure,https://github.com/weavejester/clj-aws-s3
749,tilakone,198,20,198,5,2018-08-12T22:33:29Z,2024-02-15T09:44:02Z,102,Minimalistic finite state machine (FSM) in Clojure,Clojure,https://github.com/metosin/tilakone
750,csv-metabase-driver,197,17,197,11,2019-10-11T16:54:47Z,2024-08-11T15:30:15Z,276,A CSV metabase driver ,Clojure,https://github.com/Markenson/csv-metabase-driver
751,core.rrb-vector,197,22,197,0,2013-03-28T16:22:26Z,2024-07-15T17:57:03Z,1641,RRB-Trees in Clojure,Clojure,https://github.com/clojure/core.rrb-vector
752,omniconf,197,17,197,8,2016-02-02T16:00:35Z,2024-04-02T11:52:39Z,125,Configuration library for Clojure that favors explicitness,Clojure,https://github.com/grammarly/omniconf
753,venia,197,20,197,23,2017-04-27T09:21:04Z,2022-04-07T08:16:29Z,76,Clojure(Script) graphql query generation,Clojure,https://github.com/Vincit/venia
754,lucene-grep,196,5,196,20,2021-01-10T18:23:15Z,2024-09-03T22:08:38Z,7243,Grep-like utility based on Lucene Monitor compiled with GraalVM native-image,Clojure,https://github.com/dainiusjocas/lucene-grep
755,riddley,196,30,196,7,2013-09-02T17:36:06Z,2022-09-04T21:25:42Z,650,code-walking without caveats,Clojure,https://github.com/ztellman/riddley
756,static,196,55,196,1,2010-08-23T08:14:34Z,2021-12-12T22:23:41Z,162,Static Site Generator,Clojure,https://github.com/nakkaya/static
757,dativity,196,13,196,1,2018-09-28T06:22:10Z,2022-11-14T16:56:16Z,545,"data driven, stateless, process engine",Clojure,https://github.com/agentbellnorm/dativity
758,buffy,194,13,194,3,2013-11-12T17:27:52Z,2022-06-11T03:09:27Z,234,"Buffy The ByteBuffer Slayer, Clojure library for working with binary data.",Clojure,https://github.com/clojurewerkz/buffy
759,anomalies,193,8,193,4,2017-07-24T14:19:48Z,2024-07-15T17:48:18Z,11,,Clojure,https://github.com/cognitect-labs/anomalies
760,babbage,193,6,193,1,2013-01-22T05:05:43Z,2014-02-11T17:57:56Z,628,Easily gather data and compute summary measures declaratively.,Clojure,https://github.com/ReadyForZero/babbage
761,kinsky,193,46,193,2,2016-01-07T12:21:40Z,2022-03-01T14:34:04Z,178,Kafka Clojure client library,Clojure,https://github.com/pyr/kinsky
762,mastodon-bot,193,24,193,9,2018-03-11T21:06:00Z,2021-10-23T20:40:46Z,614,a bot for mirroring Twitter/Tumblr accounts and RSS feeds on Mastodon,Clojure,https://github.com/yogthos/mastodon-bot
763,honeysql-postgres,193,28,193,10,2016-04-14T12:08:05Z,2021-08-20T07:41:01Z,159,PostgreSQL extension for honeysql,Clojure,https://github.com/nilenso/honeysql-postgres
764,storage-atom,192,19,192,10,2013-01-26T06:17:25Z,2022-10-28T09:07:52Z,37,ClojureScript atoms backed by HTML5 web storage.,Clojure,https://github.com/alandipert/storage-atom
765,tesla-microservice,192,25,192,2,2015-01-22T11:45:07Z,2024-12-20T08:51:36Z,414,Common basis for some of otto.de's clojure microservices,Clojure,https://github.com/otto-de/tesla-microservice
766,grafter,192,16,192,50,2014-04-18T09:52:11Z,2023-12-22T02:56:56Z,6501,Linked Data & RDF Manufacturing Tools in Clojure,Clojure,https://github.com/Swirrl/grafter
767,catacumba,192,25,192,5,2015-04-07T18:27:55Z,2019-09-23T07:48:45Z,2229,Asynchronous web toolkit for clojure built on top of Ratpack / Netty,Clojure,https://github.com/funcool/catacumba
768,Nightmod,192,10,192,6,2014-02-01T16:35:25Z,2019-08-09T11:52:19Z,5177,A tool for making live-moddable games in Clojure,Clojure,https://github.com/oakes/Nightmod
